id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teac,no_of_stud,global_id,layer,path,geometry,longitude,latitude,state_name
u_fc_poi_school.12110,BR,NMIS,Gabchari Primary School,11607,Primary,Primary,Public,Formal,School,,,1d6a4d89-d1d5-4b55-a4d0-26a24de8dcb1,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.6563727 11.6155803),13.6563727,11.6155803,Borno
u_fc_poi_school.12175,BR,NMIS,Mangairo Primary School,10312,Primary,Primary,Public,Formal,School,,,1d9839cc-5e53-4c02-8566-c3fb8db57b87,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8215035 11.41325),13.8215035,11.41325,Borno
u_fc_poi_school.12349,BR,OSGOF,Gumna Primary School,12105,Primary,Primary,Unknown,Formal,School,,,1e1529f4-5361-426e-9070-1afdb1d820de,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.5936157 12.1712776),13.5936157,12.1712776,Borno
u_fc_poi_school.12388,BR,NMIS,Lakundim Primary School,12708,Primary,Primary,Public,Formal,School,,,1e2dc44e-29c7-47d3-8cf7-7cc6c84e3631,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.9571839 10.1819638),11.9571839,10.1819638,Borno
u_fc_poi_school.12424,BR,NMIS,Chibra Primary School,10409,Primary,Primary,Public,Formal,School,,,1e406a0a-c68c-4715-8c65-3344ec4664a8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.8091912 10.3751136),11.8091912,10.3751136,Borno
u_fc_poi_school.12472,BR,OSGOF,Ndume Zalidau Primary School,11107,Primary,Primary,Unknown,Formal,School,,,1e5d8515-44bc-414b-b587-f55fd00bb57d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.6453486 11.0337593),13.6453486,11.0337593,Borno
u_fc_poi_school.12572,BR,OSGOF,Peta Primary School,11807,Primary,Primary,Unknown,Formal,School,,,1e9cf657-21a5-46cf-bc56-f7d1b3d82bd7,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.9224119 10.3452542),11.9224119,10.3452542,Borno
u_fc_poi_school.12599,BR,NMIS,Goni Kachallarri Primary School,11305,Primary,Aggregate,Public,Formal,School,,,1eac29ac-9fbc-4f62-8d20-1bcfe2ded309,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.20922 11.8576641),13.20922,11.8576641,Borno
u_fc_poi_school.12999,BR,NMIS,Pahra Primary School,12703,Primary,Primary,Public,Formal,School,,,1f99b1c9-1764-4141-bf6e-f3e1adefc50d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.8070948 10.1714033),11.8070948,10.1714033,Borno
u_fc_poi_school.13113,BR,NMIS,Chabbol Kura Primary School,11602,Primary,Aggregate,Public,Formal,School,,,1fe2bcda-0d49-4b07-a9b4-c02feb807513,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.0005527 11.9552775),13.0005527,11.9552775,Borno
u_fc_poi_school.13222,BR,NMIS,Gora Primary School,12704,Primary,Primary,Public,Formal,School,,,2029323a-ba12-4d19-b699-0bc65791bab8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.9188856 10.0475889),11.9188856,10.0475889,Borno
u_fc_poi_school.13378,BR,NMIS,Boarding Primary School,11707,Primary,Primary,Public,Formal,School,,,2079ab8f-c263-4db8-9517-79d5294b3693,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.6744384 12.9392111),13.6744384,12.9392111,Borno
u_fc_poi_school.13465,BR,NMIS,Mile Ninety Primary School,11708,Primary,Primary,Public,Formal,School,,,20a8561f-4484-43b4-af10-67cf6b50b372,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.6602416 12.7731531),13.6602416,12.7731531,Borno
u_fc_poi_school.13766,BR,NMIS,Timple Primary School,11210,Primary,Primary,Public,Formal,School,,,217e95e5-d3e8-4cf5-899d-3e18fa655cff,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.3094457 10.4281338),12.3094457,10.4281338,Borno
u_fc_poi_school.13772,BR,NMIS,Pakilama Primary School,11208,Primary,Primary,Public,Formal,School,,,21838517-adcf-4b12-993c-4832e8b5f033,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.1577172 10.439203),12.1577172,10.439203,Borno
u_fc_poi_school.13800,BR,OSGOF,Pulka Igadala Primary School,11112,Primary,Primary,Unknown,Formal,School,,,21942223-c29d-46ca-8417-d3f78a67cb71,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8013207 11.2043914),13.8013207,11.2043914,Borno
u_fc_poi_school.13935,BR,NMIS,Maafa Primary School,11907,Primary,Primary,Public,Formal,School,,,21e9428a-0c2c-4d35-9ad2-5e8804d99cab,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.6980948 12.110168),13.6980948,12.110168,Borno
u_fc_poi_school.14425,BR,OSGOF,Zabarmari Primary School,11308,Primary,Primary,Unknown,Formal,School,,,23153646-cebe-4084-993d-27269f0d35c2,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.2412167 11.93212),13.2412167,11.93212,Borno
u_fc_poi_school.14606,BR,NMIS,Mbowa Kura Primary School,10608,Primary,Primary,Public,Formal,School,,,237eb515-76ce-49d2-bd0d-99e142849ca5,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.7735404 10.9471274),12.7735404,10.9471274,Borno
u_fc_poi_school.14615,BR,NMIS,Sandiya Primary School,10702,Primary,Primary,Public,Formal,School,,,2386118f-4d8a-40b5-9d0f-7311616600ae,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.8113013 11.224374),12.8113013,11.224374,Borno
u_fc_poi_school.14623,BR,NMIS,Gedaba Primary School,10408,Primary,Primary,Public,Formal,School,,,238ab76f-96dd-40ba-ba47-df00a2c4141f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.6491067 10.4050778),11.6491067,10.4050778,Borno
u_fc_poi_school.14669,BR,OSGOF,Nbuta Primary School,11909,Primary,Primary,Unknown,Formal,School,,,23a2c764-35d0-4d9b-9877-8d69d92a755a,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.2422304 12.0456076),13.2422304,12.0456076,Borno
u_fc_poi_school.14857,BR,NMIS,Mbutta Primary School,11909,Primary,Primary,Public,Formal,School,,,24051711-c5ac-47fc-ab0e-0360188fcb91,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.2476907 12.0415174),13.2476907,12.0415174,Borno
u_fc_poi_school.14993,BR,NMIS,Nguma Primary Schoolool,10507,Primary,Primary,Public,Formal,School,,,2456f2fa-7839-4074-8f2e-57fcec5c6089,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.3609465 10.7288658),12.3609465,10.7288658,Borno
u_fc_poi_school.15082,BR,NMIS,Ndirawalama Primary School,12711,Primary,Primary,Public,Formal,School,,,249e62ea-8b3c-4547-8ebb-3b1a8aacc874,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.9783947 10.3259807),11.9783947,10.3259807,Borno
u_fc_poi_school.15303,BR,NMIS,Limanti Primary School,10407,Primary,Primary,Public,Formal,School,,,251ebb19-b70e-444e-aba5-729771f3c29d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.6636995 10.574163),11.6636995,10.574163,Borno
u_fc_poi_school.15357,BR,NMIS,Burashika Primary School,12701,Primary,Primary,Public,Formal,School,,,253daba1-8d39-419e-bea6-cb67215d5da0,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.9198978 10.1382351),11.9198978,10.1382351,Borno
u_fc_poi_school.15517,BR,NMIS,Wudula Primary School,10307,Primary,Primary,Public,Formal,School,,,259beaba-7e8f-497f-b930-05c9b16742f8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.9164573 11.3445051),13.9164573,11.3445051,Borno
u_fc_poi_school.15570,BR,NMIS,Wulari II Primary School,12410,Primary,Primary,Public,Formal,School,,,25ba81ce-2aa3-41c7-b258-41e2cdb52521,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.1307596 11.8474702),13.1307596,11.8474702,Borno
u_fc_poi_school.15627,BR,NMIS,Gawa Primary School,10802,Primary,Primary,Public,Formal,School,,,25da5040-261f-4aff-b2bf-d36fb81cd6c1,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8555939 11.9436145),13.8555939,11.9436145,Borno
u_fc_poi_school.15640,BR,NMIS,Gorawa Primary School,12707,Primary,Primary,Public,Formal,School,,,25dfefc0-b0bc-46bc-a2f9-44cd98aca454,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.0009649 10.0984472),12.0009649,10.0984472,Borno
u_fc_poi_school.15805,BR,NMIS,Alau Lawanti Primary School,11302,Primary,Primary,Public,Formal,School,,,26457689-8b34-44f0-b8fc-0f882b62cf20,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.2337106 11.7292067),13.2337106,11.7292067,Borno
u_fc_poi_school.15899,BR,NMIS,1000 Housing Estate Primary School,11602,Primary,Primary,Public,Formal,School,,,267bc8b9-34d2-415f-b822-15285873f158,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.0580915 11.8512219),13.0580915,11.8512219,Borno
u_fc_poi_school.15954,BR,NMIS,Buk Primary School,10711,Primary,Primary,Public,Formal,School,,,26a80c8d-12fb-4670-ab1d-74519c2bd3f5,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.3807933 11.2344983),12.3807933,11.2344983,Borno
u_fc_poi_school.16003,BR,NMIS,Hausari Primary School,12406,Primary,Aggregate,Public,Integrated,School,,,26c10c95-7886-40e2-b74c-44896889897d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.155616 11.841171),13.155616,11.841171,Borno
u_fc_poi_school.16020,BR,OSGOF,Primary School Ngamma,12010,Primary,Primary,Unknown,Formal,School,,,26c91f27-d0e9-4c98-a588-07b15e17ca71,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.678891 12.3780765),12.678891,12.3780765,Borno
u_fc_poi_school.16100,BR,NMIS,Ufuye Primary School,10803,Primary,Primary,Public,Formal,School,,,26f7e4e4-9578-46a0-8c54-8697ce47fea9,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.9113663 11.9888594),13.9113663,11.9888594,Borno
u_fc_poi_school.16108,BR,OSGOF,Ajiri Primary School,12105,Primary,Primary,Unknown,Formal,School,,,26fd7009-4183-4913-93fa-22d2da0ce276,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.58622 12.20949),13.58622,12.20949,Borno
u_fc_poi_school.16168,BR,NMIS,Towairi Primary School,11610,Primary,Primary,Public,Formal,School,,,27225ca8-628e-4de1-93ff-472d03741c90,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.4590531 11.621023),13.4590531,11.621023,Borno
u_fc_poi_school.16177,BR,NMIS,Gaidam Primary School,10409,Primary,Primary,Public,Formal,School,,,2728c071-7a43-4fd0-8d78-e08168d68ee6,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.7529688 10.4534931),11.7529688,10.4534931,Borno
u_fc_poi_school.16219,BR,OSGOF,Nyavir Junior Primary School,10208,Primary,Primary,Unknown,Formal,School,,,27427232-096b-42c3-a4ac-ef445e63ef79,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.5717283 10.6708121),12.5717283,10.6708121,Borno
u_fc_poi_school.16232,BR,NMIS,Grema Bulamari Primary School,11906,Primary,Primary,Public,Formal,School,,,274a86b9-7357-409b-834a-69e95e3b473f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.3287709 11.7816744),13.3287709,11.7816744,Borno
u_fc_poi_school.16279,BR,NMIS,Kaleri Primary School,11911,Primary,Primary,Public,Formal,School,,,276d6f79-2404-4171-b746-ad5d2f08667c,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.199659 11.832624),13.199659,11.832624,Borno
u_fc_poi_school.16347,BR,NMIS,Soye Primary School,10310,Primary,Primary,Public,Formal,School,,,279ab41d-c3f4-40a6-b864-6fb87156f060,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.6795723 11.5188442),13.6795723,11.5188442,Borno
u_fc_poi_school.16488,BR,OSGOF,Hudugum Primary School,11107,Primary,Primary,Unknown,Formal,School,,,27f205d7-773c-4037-aeda-b6e0dd1258bd,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.6864809 11.0429726),13.6864809,11.0429726,Borno
u_fc_poi_school.16537,BR,NMIS,Kekeno Primary School,11708,Primary,Primary,Public,Formal,School,,,280d69e7-e3a1-4839-bcf1-919b8a2ad699,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.6728562 12.789431),13.6728562,12.789431,Borno
u_fc_poi_school.16792,BR,NMIS,Baga Fulatari Primary School,11702,Primary,Primary,Public,Formal,School,,,28b62e7f-cfc7-4dd8-9f49-b53b3b5223ba,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8241984 13.0829952),13.8241984,13.0829952,Borno
u_fc_poi_school.16845,BR,NMIS,Ndirangna Primary School,11207,Primary,Primary,Public,Formal,School,,,28cbb245-2a8a-4006-87b0-d48c826dc29f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.0923993 10.4543103),12.0923993,10.4543103,Borno
u_fc_poi_school.16933,BR,NMIS,Pubabetsu Primary School,10210,Primary,Primary,Public,Formal,School,,,29043eeb-f7a4-46b2-8888-1027313e0b4a,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.1705655 10.6194945),13.1705655,10.6194945,Borno
u_fc_poi_school.16986,BR,NMIS,Sure Primary School,12309,Primary,Primary,Public,Formal,School,,,291f843f-7aa4-4daf-a096-10493f0f52be,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.4848285 12.3867975),13.4848285,12.3867975,Borno
u_fc_poi_school.17100,BR,OSGOF,Pumbum Primary School,10202,Primary,Primary,Unknown,Formal,School,,,296ef11b-3f90-4473-ac75-4fae219c9f3f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.1891248 10.8176311),13.1891248,10.8176311,Borno
u_fc_poi_school.17451,BR,NMIS,Anakwari Primary School,10706,Primary,Primary,Public,Formal,School,,,2a4b8420-595f-49e4-87ec-c0d1edb595f3,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.7242086 11.0765352),12.7242086,11.0765352,Borno
u_fc_poi_school.17454,BR,OSGOF,Chokobe Primary School,11508,Primary,Primary,Unknown,Formal,School,,,2a4e5a9e-4772-49a2-93b6-6b08c42946b7,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (14.54543 11.8801),14.54543,11.8801,Borno
u_fc_poi_school.17625,BR,NMIS,Zange Primary School,10405,Primary,Primary,Public,Formal,School,,,2ab12e78-4993-4d84-99de-0507dd9540b0,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.7667562 10.2757349),11.7667562,10.2757349,Borno
u_fc_poi_school.17676,BR,OSGOF,Primary School Mifa A,10604,Primary,Primary,Unknown,Formal,School,,,2acd2395-63b5-4287-a476-a31f9b45034d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.9050564 10.8879926),12.9050564,10.8879926,Borno
u_fc_poi_school.17730,BR,NMIS,Borno Yesu Primary School,12003,Primary,Primary,Public,Formal,School,,,2aeca23b-8cb4-49ba-8ea3-0078df77267d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.5828161 12.2693022),12.5828161,12.2693022,Borno
u_fc_poi_school.17836,BR,NMIS,Magumeri Islamiya Primary School,12013,Primary,Primary,Public,Integrated,School,,,2b313a81-8728-4ed8-acef-c0a27026326d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.8302013 12.1126212),12.8302013,12.1126212,Borno
u_fc_poi_school.17875,BR,NMIS,Abraham Primary School,10301,Primary,Primary,Public,Formal,School,,,2b43fd77-6801-4efa-bd70-5593de9d742a,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.7723703 11.548637),13.7723703,11.548637,Borno
u_fc_poi_school.17936,BR,NMIS,Nomadic Primary School,11707,Primary,Primary,Public,Integrated,School,,,2b6968ec-15e3-4dde-b2ab-0240f857a84d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.7226902 13.0019035),13.7226902,13.0019035,Borno
u_fc_poi_school.17939,BR,NMIS,Damakuli Primary School,12301,Primary,Primary,Public,Formal,School,,,2b6b5e5b-8cc5-4e85-b8eb-44c695f19e36,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.3853905 12.2685935),13.3853905,12.2685935,Borno
u_fc_poi_school.18057,BR,NMIS,Rann Primary School,11510,Primary,Primary,Public,Formal,School,,,2bb7c0b0-3685-498a-a26c-95e0f6b5eea2,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (14.4636834 12.268644),14.4636834,12.268644,Borno
u_fc_poi_school.18136,BR,NMIS,Milila Primary School,11202,Primary,Primary,Public,Formal,School,,,2be0ff54-8413-4834-a8be-ca79e834e098,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.03665 10.5629805),12.03665,10.5629805,Borno
u_fc_poi_school.18151,BR,NMIS,Kwagu Ndzana Primary School,11210,Primary,Primary,Public,Formal,School,,,2be8fa65-319d-414e-81a3-73fee1749caa,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.3148324 10.4470442),12.3148324,10.4470442,Borno
u_fc_poi_school.18308,BR,NMIS,Dalori Estate Primary School,11309,Primary,Primary,Public,Formal,School,,,2c46309e-3a46-4ebc-8dec-9ae60309348c,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.2161901 11.7771502),13.2161901,11.7771502,Borno
u_fc_poi_school.18439,BR,NMIS,Wumbi Primary School,11510,Primary,Primary,Public,Formal,School,,,2c962ccc-ba15-47c6-b1d0-3ea7b97942d5,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (14.3602341 12.3612489),14.3602341,12.3612489,Borno
u_fc_poi_school.18568,BR,NMIS,Kavili Primary School,11102,Primary,Primary,Public,Formal,School,,,2ce83e63-b829-4c12-8d31-d37ef3bc054c,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.3341838 11.0687027),13.3341838,11.0687027,Borno
u_fc_poi_school.18667,BR,OSGOF,Botfari Primary School,10604,Primary,Primary,Unknown,Formal,School,,,2d254faa-d3b3-4284-82c9-1cf6e2ce635b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.9429854 10.8854009),12.9429854,10.8854009,Borno
u_fc_poi_school.18863,BR,OSGOF,Dadio Primary School,12306,Primary,Primary,Unknown,Formal,School,,,2dacf3e2-0f68-4796-956f-d4ce6fcc2611,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.3004564 12.3580497),13.3004564,12.3580497,Borno
u_fc_poi_school.18887,BR,NMIS,Kaigamari Primary School,11610,Primary,Primary,Public,Formal,School,,,2db978e9-011f-4482-8570-96d48991f49f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.3366542 11.697162),13.3366542,11.697162,Borno
u_fc_poi_school.18930,BR,OSGOF,Wulgo Primary School,12510,Primary,Primary,Unknown,Formal,School,,,2dd2ecb9-c3f5-4b67-aa6f-8a060634c4c4,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (14.1789245 12.4820472),14.1789245,12.4820472,Borno
u_fc_poi_school.19236,BR,NMIS,Manjeri Primary School,10706,Primary,Primary,Public,Formal,School,,,2e88fb44-6131-41f7-ba2b-f3f124b46878,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.7389095 11.0752871),12.7389095,11.0752871,Borno
u_fc_poi_school.19250,BR,NMIS,Bubalkwi Primary School,11203,Primary,Primary,Public,Formal,School,,,2e8fb059-d595-4ae2-955e-a1d20ec291a1,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.1241282 10.3761479),12.1241282,10.3761479,Borno
u_fc_poi_school.19270,BR,NMIS,Kumare Primary School,10211,Primary,Primary,Public,Formal,School,,,2e9eeadd-4160-4a5c-beb9-3d6f6039ee19,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.208663 10.425379),13.208663,10.425379,Borno
u_fc_poi_school.19287,BR,OSGOF,Primary School Ngalori,12113,Primary,Primary,Unknown,Formal,School,,,2ea9dfb1-6d9b-499d-84af-422453d8f017,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8932829 12.4970517),13.8932829,12.4970517,Borno
u_fc_poi_school.19354,BR,NMIS,Mainari Primary School,11302,Primary,Primary,Public,Formal,School,,,2ece7b68-eb5f-4910-a3aa-3c18a0b0c78b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.2210172 11.7597948),13.2210172,11.7597948,Borno
u_fc_poi_school.19416,BR,NMIS,Ngorkoli Primary School,10607,Primary,Primary,Public,Formal,School,,,2ef0f4a9-be94-4e09-9197-7033e00237e3,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.7967297 10.7703222),12.7967297,10.7703222,Borno
u_fc_poi_school.19483,BR,OSGOF,Jalingo Primary School,10511,Primary,Primary,Unknown,Formal,School,,,2f201b8f-a6dc-443d-9ab2-6123e7e52e29,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.2241802 10.6402661),12.2241802,10.6402661,Borno
