id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teac,no_of_stud,global_id,layer,path,geometry,longitude,latitude,state_name,state_clean,norm_name,School Status,School Level,School Type,School Name
u_fc_poi_school.21489,AD,NMIS,Government Secondary School Gorobi,ADSMWA01,Secondary,Standard,Public,Formal,School,,,33f540b0-4cb7-40a7-bc8f-414b6ebc6372,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.782319 9.080232),11.782319,9.080232,Adamawa,Adamawa,gorobi,Open,Junior Secondary,Regular,"Government Junior Secondary School, Gorobi"
u_fc_poi_school.22063,AD,NMIS,Government Day Junior Secondary School,ADSGYL09,Secondary,Junior,Public,Formal,School,,,353d4da0-6d49-4815-b5b4-d9daa77292fe,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.282382 10.257856),13.282382,10.257856,Adamawa,Adamawa,day,Open,Junior Secondary,Regular,Government Day Junior Secondary School
u_fc_poi_school.22113,AD,NMIS,Government Junior Secondary School Kudiri,ADSDSA03,Secondary,Primary,Public,Formal,School,,,3558d9f1-5d63-4913-99c3-461f7d4f4db5,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.290292 9.474811),12.290292,9.474811,Adamawa,Adamawa,kudiri,Open,Pre-Primary & Primary,Regular,Kudiri Primary School
u_fc_poi_school.22260,AD,NMIS,Government Junior Secondary School,ADSNUM06,Secondary,Standard,Public,Formal,School,,,35ca90a0-1be7-4a88-8e74-c490b5c34c85,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.03343 9.459436),12.03343,9.459436,Adamawa,Adamawa,government junior secondary school,Open,Junior Secondary,Regular,Government Junior Secondary School
u_fc_poi_school.22286,AD,NMIS,Government Junior Secondary School Zah,ADSHNG03,Secondary,Junior,Public,Formal,School,,,35dc4c3d-2b76-4868-8e67-08a0270d7721,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.744042 10.409751),12.744042,10.409751,Adamawa,Adamawa,zah,Open,Pre-Primary & Primary,Regular,Zah Primary School
u_fc_poi_school.22555,AD,NMIS,Government Junior Secondary School Farang,ADSFUR02,Secondary,Junior,Public,Formal,School,,,3696cf02-488a-41c6-9cc9-e122de246824,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.898314 9.574247),12.898314,9.574247,Adamawa,Adamawa,farang,Open,Pre-Primary & Primary,Regular,Farang Primary School
u_fc_poi_school.22600,AD,NMIS,Government Junior Secondary School Sangere,ADSGRE04,Secondary,Junior,Public,Formal,School,,,36af6e15-3bfb-4bfc-bea8-72474f5d0381,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.524311 9.344143),12.524311,9.344143,Adamawa,Adamawa,sangere,Open,Pre-Primary & Primary,Regular,Sangere Primary School
u_fc_poi_school.22989,AD,NMIS,Government Day Junior Secondary School Jiu,ADSGUY04,Secondary,Junior,Public,Formal,School,,,3786b935-7d92-418f-9134-3f6df8872003,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.870364 9.81225),11.870364,9.81225,Adamawa,Adamawa,day jiu,Open,Senior Secondary,Regular,"Government Day Secondary School, Jiu"
u_fc_poi_school.23290,AD,NMIS,Government Junior Secondary School Kpasham Dutse,ADSDSA08,Secondary,Standard,Public,Formal,School,,,384559b7-522c-45db-978b-70425624fe9a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.770899 9.271202),11.770899,9.271202,Adamawa,Adamawa,kpasham dutse,Open,Pre-Primary & Primary,Regular,Kpasham Dutse Primary School
u_fc_poi_school.24617,AD,NMIS,Dilwachira Junior Secondary School,ADSHNG07,Secondary,Junior,Public,Formal,School,,,3b744c2e-6d67-4566-8d1a-b60cbb7c316d,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.108604 10.206517),13.108604,10.206517,Adamawa,Adamawa,dilwachira,Open,Pre-Primary & Primary,Regular,Dilwachira Primary School
u_fc_poi_school.25307,AD,NMIS,Government Junior Secondary School Gurum,ADSGAN09,Secondary,Junior,Public,Formal,School,,,3d114514-bd48-4b88-a928-ad7f5d958051,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.965488 8.476783),11.965488,8.476783,Adamawa,Adamawa,gurum,Open,Pre-Primary & Primary,Regular,Gurum Primary School
u_fc_poi_school.25331,AD,NMIS,Government Junior Secondary School Gombi,ADSGMB06,Secondary,Junior,Public,Formal,School,,,3d224750-8e5a-4553-88aa-82b0138ae62a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.737746 10.204353),12.737746,10.204353,Adamawa,Adamawa,gombi,Open,Junior Secondary,Regular,"Government Junior Secondary School, Gombi"
u_fc_poi_school.25414,AD,NMIS,Government Day Secondary School,ADSMCH07,Secondary,Standard,Public,Formal,School,,,3d5cb6cf-9d55-4e96-ad9d-41a4fc239330,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.378879 10.640809),13.378879,10.640809,Adamawa,Adamawa,day,Open,Junior Secondary,Regular,Government Day Junior Secondary School
u_fc_poi_school.25530,AD,NMIS,Government Junior Secondary School Sina Kwande,ADSMCH11,Secondary,Junior,Public,Formal,School,,,3da15257-b12e-4f87-8550-15d7cc580bab,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.517851 10.586175),13.517851,10.586175,Adamawa,Adamawa,sina kwande,Open,Pre-Primary & Primary,Regular,Sina Kwande Primary School
u_fc_poi_school.25724,AD,NMIS,Government Day Secondary School Tudun Wada,ADSMWA08,Secondary,Aggregate,Public,Formal,School,,,3e1b5ffd-ba35-4357-938d-9f15b3ec7597,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.055508 9.046386),12.055508,9.046386,Adamawa,Adamawa,day tudun wada,Open,Junior Secondary,Regular,"Government Day Junior Secondary School, Tudun Wada"
u_fc_poi_school.25954,AD,NMIS,Government Day Secondary School Lamurde,ADSLMR04,Secondary,Standard,Public,Formal,School,,,3ead3a60-23a5-4d9f-90c0-a9140f5ce389,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.79827 9.604875),11.79827,9.604875,Adamawa,Adamawa,day lamurde,Open,Senior Secondary,Regular,"Government Day Secondary School, Lamurde"
u_fc_poi_school.26028,AD,NMIS,Government Junior Secondary School Duhu,ADSMDG02,Secondary,Junior,Public,Formal,School,,,3ed10f99-17ab-463d-9dc8-baa4163b7d75,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.439187 10.782739),13.439187,10.782739,Adamawa,Adamawa,duhu,Open,Pre-Primary & Primary,Regular,Duhu Primary School
u_fc_poi_school.26998,AD,NMIS,Gwanjina Government Junior Secondary School,ADSSHG04,Secondary,Junior,Public,Formal,School,,,4101956c-05eb-429f-861c-c7fd418dd4eb,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.118048 10.164378),12.118048,10.164378,Adamawa,Adamawa,gwanjina,Open,Pre-Primary & Primary,Regular,Gwanjina Primary School
u_fc_poi_school.27350,AD,NMIS,Government Junior Secondary School Libbo,ADSSHG08,Secondary,Junior,Public,Formal,School,,,41de600d-ddf7-421e-bc9c-68f606efd145,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.174241 9.707333),12.174241,9.707333,Adamawa,Adamawa,libbo,Open,Pre-Primary & Primary,Regular,Libbo Primary School
u_fc_poi_school.27464,AD,NMIS,Government Day Secondary School Kola,ADSGUY08,Secondary,Senior,Public,Formal,School,,,4220da55-c5c3-4adc-ad97-c4891b468a5b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.935383 9.705648),11.935383,9.705648,Adamawa,Adamawa,day kola,Open,Junior Secondary,Regular,"Government Day Junior Secondary School, Kola"
u_fc_poi_school.27476,AD,NMIS,Government Junior Secondary School Ganye,ADSGAN03,Secondary,Junior,Public,Formal,School,,,4227ffd5-3346-4c55-bdaa-d0d316c6d092,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.049985 8.446185),12.049985,8.446185,Adamawa,Adamawa,ganye,Open,Junior Secondary,Regular,"Government Junior Secondary School, Ganye"
u_fc_poi_school.27579,AD,eHA Polio,Government Day Secondary School Njoboliyo,ADSYLA06,Secondary,Aggregate,Public,Formal,School,,,4266690d-d374-4521-a208-973cb6703bf7,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.5824815 9.2204944),12.5824815,9.2204944,Adamawa,Adamawa,day njoboliyo,Open,Junior Secondary,Regular,"Government Day Secondary School, Njoboliyo"
u_fc_poi_school.27916,AD,NMIS,Government Day Junior Secondary School Bazza,ADSMCH12,Secondary,Junior,Public,Formal,School,,,43399576-f0a5-4654-b73b-61394a2de350,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.303644 10.550886),13.303644,10.550886,Adamawa,Adamawa,day bazza,Open,Junior Secondary,Regular,"Government Day Junior Secondary School, Bazza"
u_fc_poi_school.28627,AD,NMIS,Government Junior Secondary School Kalaa,ADSHNG01,Secondary,Junior,Public,Formal,School,,,44ecd376-506c-474f-a44c-be1da691bcea,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.029726 10.250362),13.029726,10.250362,Adamawa,Adamawa,kalaa,Open,Junior Secondary,Regular,"Government Junior Secondary School, Kalaa"
u_fc_poi_school.28868,AD,NMIS,Government Junior Secondary School Tassala,ADSDSA09,Secondary,Junior,Public,Formal,School,,,45937943-591a-4ffb-bac5-203f6899cac6,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.147036 9.499474),12.147036,9.499474,Adamawa,Adamawa,tassala,Open,Pre-Primary & Primary,Regular,Tassala Primary School
u_fc_poi_school.29179,AD,eHA Polio,Shagari Secondary School,ADSYLA03,Secondary,Aggregate,Public,Formal,School,,,464441be-eaf2-4a4b-a86f-69d83b22e837,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.479032 9.1929288),12.479032,9.1929288,Adamawa,Adamawa,shagari,Open,Junior Secondary,Regular,"Government Junior Secondary School, Shagari"
u_fc_poi_school.29811,AD,NMIS,Government Junior Secondary School Gwamba,ADSDSA07,Secondary,Junior,Public,Formal,School,,,47d94902-0471-45cf-9aff-51e39741d302,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.191841 9.608832),12.191841,9.608832,Adamawa,Adamawa,gwamba,Open,Junior Secondary,Regular,"Government Junior Secondary School, Gwamba"
u_fc_poi_school.29861,AD,NMIS,Government Day Junior Secondary School Dikir,ADSSNG10,Secondary,Junior,Public,Formal,School,,,47f62732-4f5f-4f6b-8bf8-ec9515a8644e,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.247136 9.722044),12.247136,9.722044,Adamawa,Adamawa,day dikir,Open,Junior Secondary,Regular,"Government Day Junior Secondary School, Dikir"
u_fc_poi_school.29941,AD,NMIS,Government Junior Secondary School Faa Gaya,ADSHNG04,Secondary,Standard,Public,Formal,School,,,481ec478-201c-40a7-9c5b-10eb0fb08390,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.987056 10.466987),12.987056,10.466987,Adamawa,Adamawa,faa gaya,Open,Junior Secondary,Regular,"Government Junior Secondary School, Faa Gaya"
u_fc_poi_school.30241,AD,NMIS,Government Junior Secondary School Waduku,ADSLMR10,Secondary,Standard,Public,Formal,School,,,48bfccb3-fec6-4697-8ca8-39429007c81e,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.637252 9.523783),11.637252,9.523783,Adamawa,Adamawa,waduku,Open,Pre-Primary & Primary,Regular,Waduku Primary School
u_fc_poi_school.30576,AD,NMIS,Government Day Junior Secondary School,ADSSNG06,Secondary,Standard,Public,Formal,School,,,49808a82-7593-4dcf-8655-c16d02604a91,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.654346 10.005212),12.654346,10.005212,Adamawa,Adamawa,day,Open,Junior Secondary,Regular,Government Day Junior Secondary School
u_fc_poi_school.30716,AD,NMIS,Government Junior Secondary School Kaika,ADSGAN10,Secondary,Junior,Public,Formal,School,,,49d8e8f6-3ca4-4960-913d-8db7a0645f25,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.846774 8.553376),11.846774,8.553376,Adamawa,Adamawa,kaika,Open,Pre-Primary & Primary,Regular,Kaika Primary School
u_fc_poi_school.30976,AD,NMIS,Government Junior Secondary School Gangfada,ADSMWA03,Secondary,Junior,Public,Formal,School,,,4a7aab3c-d555-4ddc-b74c-bdb512f9db1a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.91817 8.686058),11.91817,8.686058,Adamawa,Adamawa,gangfada,Open,Pre-Primary & Primary,Regular,Gangfada Primary School
u_fc_poi_school.31020,AD,eHA Polio,Maki Secondary School,ADSHNG04,Secondary,Aggregate,Public,Formal,School,,,4a92d03b-6b3b-4a2f-b15d-7b5af630f904,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.0432446 10.3862732),13.0432446,10.3862732,Adamawa,Adamawa,maki,Open,Junior Secondary,Regular,"Government Junior Secondary School, Maki"
u_fc_poi_school.31089,AD,NMIS,Government Junior Secondary School Lokoro,ADSGUY09,Secondary,Junior,Public,Formal,School,,,4abd39bd-4805-44de-b761-7f67c3772fca,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.932969 9.856617),11.932969,9.856617,Adamawa,Adamawa,lokoro,Open,Pre-Primary & Primary,Regular,Lokoro Primary School
u_fc_poi_school.31201,AD,NMIS,Government Day Secondary School Dwam,ADSDSA06,Secondary,Standard,Public,Formal,School,,,4afebe3a-8306-4267-a783-a786fae5acb3,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.089256 9.463172),12.089256,9.463172,Adamawa,Adamawa,day dwam,Open,Junior Secondary,Regular,"Government Day Secondary School, Dwam"
u_fc_poi_school.32132,AD,NMIS,Government Day Secondary School Bodwai,ADSSHG02,Secondary,Standard,Public,Formal,School,,,4d2de1f9-2f44-4fc5-a329-7a320f2f4c98,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.059641 9.996042),12.059641,9.996042,Adamawa,Adamawa,day bodwai,Open,Junior Secondary,Regular,"Government Day Junior Secondary School, Bodwai"
u_fc_poi_school.32450,AD,NMIS,Government Day Junior Secondary School Roma,ADSSNG09,Secondary,Junior,Public,Formal,School,,,4de0af30-69a9-4b45-991c-00da8755ba23,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.442067 9.694928),12.442067,9.694928,Adamawa,Adamawa,day roma,Open,Junior Secondary,Regular,"Government Day Senior Secondary School, Roma"
u_fc_poi_school.32745,AD,NMIS,Government Junior Secondary School Mbalwaha,ADSHNG01,Secondary,Junior,Public,Formal,School,,,4e829e7e-0d55-46c7-9534-38f1583833a8,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.947246 10.329719),12.947246,10.329719,Adamawa,Adamawa,mbalwaha,Open,Pre-Primary & Primary,Regular,Mbalwaha Primary School
u_fc_poi_school.32857,AD,NMIS,Government Junior Secondary School Song,ADSSNG07,Secondary,Junior,Public,Formal,School,,,4ecfe00a-baa0-4fa3-9f53-ab62f0776859,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.630041 9.838665),12.630041,9.838665,Adamawa,Adamawa,song,Open,Pre-Primary & Primary,Regular,Song Primary School
u_fc_poi_school.33817,AD,NMIS,Gawi Junior Secondary School,ADSFUR01,Secondary,Junior,Public,Formal,School,,,51198656-056d-4691-a547-1e553d24ab45,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.63404 9.16196),12.63404,9.16196,Adamawa,Adamawa,gawi,Open,Pre-Primary & Primary,Regular,Gawi Primary School
u_fc_poi_school.34475,AD,NMIS,Government Day Junior Secondary School Gengle,ADSMWA04,Secondary,Junior,Public,Formal,School,,,52aa5e68-d18a-4269-ad0a-502bdb3dee3a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.913017 9.145361),11.913017,9.145361,Adamawa,Adamawa,day gengle,Open,Junior Secondary,Regular,"Government Day Junior Secondary School, Gengle"
u_fc_poi_school.34730,AD,NMIS,Government Junior Secondary School,ADSGAN04,Secondary,Junior,Public,Formal,School,,,53403219-a602-480a-af4f-b6b28f45490d,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.08548 8.451505),12.08548,8.451505,Adamawa,Adamawa,government junior secondary school,Open,Junior Secondary,Regular,Government Junior Secondary School
u_fc_poi_school.34984,AD,NMIS,Government Junior Secondary School Kirchinga,ADSMDG05,Secondary,Junior,Public,Formal,School,,,53dace87-6ef7-4587-8a29-823bb8fadb12,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.351773 10.778904),13.351773,10.778904,Adamawa,Adamawa,kirchinga,Open,Junior Secondary,Regular,"Government Junior Secondary School, Kirchinga"
u_fc_poi_school.35189,AD,NMIS,Government Girls Junior Secondary School,ADSMCH07,Secondary,Standard,Public,Formal,School,,,5452c4d1-13eb-43b5-991e-05b238c63210,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.385201 10.625363),13.385201,10.625363,Adamawa,Adamawa,girls,Open,Pre-Primary & Primary,Regular,Girls Primary School
u_fc_poi_school.35368,AD,NMIS,Government Junior Secondary School Dzakwa,ADSHNG05,Secondary,Junior,Public,Formal,School,,,54b61579-4057-45b9-9943-7f13d03b51c8,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.162535 10.356373),13.162535,10.356373,Adamawa,Adamawa,dzakwa,Open,Pre-Primary & Primary,Regular,Dzakwa Primary School
u_fc_poi_school.36554,AD,NMIS,Fomwan Secondary School,ADSMUB05,Secondary,Standard,Public,Formal,School,,,577d2933-e5bb-4dbc-9e14-4c4bdf54152f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.282958 10.2692),13.282958,10.2692,Adamawa,Adamawa,fomwan,Open,Private Education,Regular,Fomwan Academy
u_fc_poi_school.37093,AD,NMIS,Government Junior Secondary School Jamali,ADSSHG05,Secondary,Junior,Public,Formal,School,,,58b2e05a-73e7-403d-91c8-bf2577fe6e66,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.080974 9.862348),12.080974,9.862348,Adamawa,Adamawa,jamali,Open,Pre-Primary & Primary,Regular,Jamali Primary School
u_fc_poi_school.37228,AD,eHA Polio,Koh Junior Secondary School,ADSGRE03,Secondary,Aggregate,Public,Formal,School,,,590b5a07-fdd2-4e8c-9e48-4f70ae6116e6,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.3581044 9.4553931),12.3581044,9.4553931,Adamawa,Adamawa,koh,Open,Pre-Primary & Primary,Regular,Koh Primary School
u_fc_poi_school.37304,AD,NMIS,Government Day Secondary School Gyakan,ADSLMR09,Secondary,Standard,Public,Formal,School,,,5934aee4-6a96-4237-8c21-a32dbf017ddf,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.554629 9.487688),11.554629,9.487688,Adamawa,Adamawa,day gyakan,Open,Senior Secondary,Regular,"Government Day Secondary School, Gyakan"
u_fc_poi_school.37485,AD,NMIS,Government Junior Secondary School Gangjonen,ADSGAN09,Secondary,Junior,Public,Formal,School,,,59a76539-29b5-4db3-9037-d4088fae2315,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.92522 8.521174),11.92522,8.521174,Adamawa,Adamawa,gangjonen,Open,Pre-Primary & Primary,Regular,Gangjonen Primary School
u_fc_poi_school.37614,AD,NMIS,Government Girls Secondary School Shelleng,ADSSHG09,Secondary,Junior,Public,Formal,School,,,59fb58d8-7c42-4192-bf76-c2616b984161,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.017804 9.893328),12.017804,9.893328,Adamawa,Adamawa,girls shelleng,Open,Senior Secondary,Regular,"Government Girls Secondary School, Shelleng"
u_fc_poi_school.37685,AD,NMIS,Karewa Junior Secondary School,ADSYLN06,Secondary,Junior,Public,Formal,School,,,5a1d853f-c0aa-4a96-90ac-00bab6f034b2,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.444221 9.247154),12.444221,9.247154,Adamawa,Adamawa,karewa,Open,Pre-Primary & Primary,Regular,Karewa Primary School
u_fc_poi_school.37748,AD,NMIS,Government Junior Secondary School,ADSGYL01,Secondary,Junior,Public,Formal,School,,,5a4a73e7-cf08-4f4d-852f-82ec86b00ace,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.409897 10.187818),13.409897,10.187818,Adamawa,Adamawa,government junior secondary school,Open,Junior Secondary,Regular,Government Junior Secondary School
u_fc_poi_school.38751,AD,NMIS,Government Day Secondary School Lamza,ADSGUY05,Secondary,Senior,Public,Formal,School,,,5cb0c617-9dfd-451c-bccb-64dcdcd5cedf,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.887884 9.83804),11.887884,9.83804,Adamawa,Adamawa,day lamza,Open,Senior Secondary,Regular,"Government Day Secondary School, Lamza"
u_fc_poi_school.38821,AD,NMIS,Government Junior Secondary School Digil,ADSMUB03,Secondary,Junior,Public,Formal,School,,,5ce0eb0c-0c00-480f-b8a0-4dbb4f5f1e3f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.262837 10.320929),13.262837,10.320929,Adamawa,Adamawa,digil,Open,Pre-Primary & Primary,Regular,Digil Primary School
u_fc_poi_school.38909,AD,NMIS,Government Junior Secondary School,ADSTNG04,Secondary,Junior,Public,Formal,School,,,5d154159-8b14-402e-9e14-59958ae2f40d,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.95231 8.149382),11.95231,8.149382,Adamawa,Adamawa,government junior secondary school,Open,Junior Secondary,Regular,Government Junior Secondary School
u_fc_poi_school.39036,AD,NMIS,Government Junior Secondary School Douleggal,ADSMWA09,Secondary,Junior,Public,Formal,School,,,5d5a2dc0-cf72-4a46-808e-d9db1caa9e65,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.145218 9.233929),12.145218,9.233929,Adamawa,Adamawa,douleggal,Open,Junior Secondary,Regular,"Government Junior Secondary School, Nomadic, Douleggal"
u_fc_poi_school.39138,AD,NMIS,Government Day Junior Secondary School,ADSGUY02,Secondary,Junior,Public,Formal,School,,,5d8e7edb-5c04-498c-a613-cc61a466ac0e,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.902709 9.990945),11.902709,9.990945,Adamawa,Adamawa,day,Open,Junior Secondary,Regular,Government Day Junior Secondary School
u_fc_poi_school.39588,AD,NMIS,Government Junior Secondary School,ADSGYL06,Secondary,Junior,Public,Formal,School,,,5e9a6d13-2d35-41b7-9f9e-615598487ad6,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.251969 10.268472),13.251969,10.268472,Adamawa,Adamawa,government junior secondary school,Open,Junior Secondary,Regular,Government Junior Secondary School
