id,state,lga_name,school_name_grid3,school_name_immap,status,education_level,school_type,latitude,longitude,category,subtype,management
u_fc_poi_school.6580,Adamawa,Maiha,Wuro Ladde Junior Secondary School,Wuro Ladde Primary School,Open,Pre-Primary & Primary,Regular,9.890866,13.2020187,Secondary,Junior,Public
u_fc_poi_school.7019,Adamawa,Gombi,Government Junior Secondary School Garfite,Garfite Primary School,Open,Pre-Primary & Primary,Regular,10.254379,12.572834,Secondary,Junior,Public
u_fc_poi_school.7038,Adamawa,Girei,Government Secondary School Girei,"Government Junior Secondary School, Girei",Open,Junior Secondary,Regular,9.363946,12.552512,Secondary,Senior,Public
u_fc_poi_school.7296,Adamawa,Gombi,Gombi II Junior Secondary School,Gombi II Primary School,Open,Pre-Primary & Primary,Regular,10.170706,12.735589,Secondary,Junior,Public
u_fc_poi_school.7472,Adamawa,Gombi,Government Junior Secondary School Dobi,Dobi Primary School,Open,Pre-Primary & Primary,Regular,10.0578561,12.3780617,Secondary,Aggregate,Public
u_fc_poi_school.7474,Adamawa,Demsa,Government Day Secondary School Demsa,"Government Day Junior Secondary School, Demsa",Open,Junior Secondary,Regular,9.42482,12.139771,Secondary,Standard,Public
u_fc_poi_school.8272,Adamawa,Lamurde,Government Day Secondary School Gyawana,"Government Day Senior Secondary School, Gyawana",Open,Senior Secondary,Regular,9.567851,11.869909,Secondary,Standard,Public
u_fc_poi_school.8297,Adamawa,Mubi South,Junior Secondary School Yewa,"Government Junior Secondary School, Yewa",Open,Junior Secondary,Regular,10.257199,13.3398,Secondary,Junior,Public
u_fc_poi_school.8491,Adamawa,Maiha,Government Secondary School Humbutudi,Humbutudi Primary School,Open,Pre-Primary & Primary,Regular,10.124409,13.148977,Secondary,Junior,Public
u_fc_poi_school.8717,Adamawa,Yola North,Government Day Junior Secondary School Jambutu,"Government Day Senior Secondary School, Jambutu",Open,Senior Secondary,Regular,9.291254,12.419534,Secondary,Junior,Public
u_fc_poi_school.8861,Adamawa,Mubi South,Wuro Bulude,Wuro Bulude Primary School,Open,Pre-Primary & Primary,Regular,10.258017,13.271887,Secondary,Junior,Public
u_fc_poi_school.9375,Adamawa,Demsa,Government Junior Secondary School Demsa II,Demsa II Primary School,Open,Pre-Primary & Primary,Regular,9.411806,12.133303,Secondary,Junior,Public
u_fc_poi_school.9546,Adamawa,Fufore,Government Junior Secondary School Lainde,Lainde Primary School,Open,Pre-Primary & Primary,Regular,8.84872,12.470798,Secondary,Junior,Public
u_fc_poi_school.10959,Adamawa,Hong,Government Junior Secondary School Pella,Pella Islamiyya Primary School,Open,Pre-Primary & Primary,Islamiyya Integrated,10.159299,12.930219,Secondary,Junior,Public
u_fc_poi_school.11683,Adamawa,Girei,Government Junior Secondary School,Government Junior Secondary School,Open,Junior Secondary,Regular,9.301112,12.483624,Secondary,Junior,Public
u_fc_poi_school.12273,Adamawa,Ganye,Yebbi Junior Secondary School,"Government Junior Secondary School, Yebbi",Open,Junior Secondary,Regular,8.560538,12.00838,Secondary,Junior,Public
u_fc_poi_school.12320,Adamawa,Mubi North,Secondary School Vimtim,"Government Secondary School, Vimtim",Open,Senior Secondary,Regular,10.347602,13.324805,Secondary,Aggregate,Public
u_fc_poi_school.12736,Adamawa,Girei,Government Day Secondary School Wuro Dole,"Government Day Secondary School, Wuro Dole",Open,Senior Secondary,Regular,9.379548,12.601914,Secondary,Standard,Public
u_fc_poi_school.12863,Adamawa,Fufore,Chigari Junior Secondary School,Chigari Primary School,Open,Pre-Primary & Primary,Regular,9.057969,12.659156,Secondary,Junior,Public
u_fc_poi_school.13850,Adamawa,Fufore,Government Day Secondary School Gurin,"Government Day Secondary School, Gurin",Open,Junior Secondary,Regular,9.109764,12.877209,Secondary,Standard,Public
u_fc_poi_school.14839,Adamawa,Lamurde,Government Day Secondary School Lafiya,"Government Day Junior Secondary School, Lafiya",Open,Junior Secondary,Regular,9.638993,11.814307,Secondary,Standard,Public
u_fc_poi_school.15802,Adamawa,Lamurde,Government Junior Secondary School Lamurde,Lamurde Primary School,Open,Pre-Primary & Primary,Regular,9.604551,11.798097,Secondary,Junior,Public
u_fc_poi_school.16028,Adamawa,Hong,Pella I Government Junior Secondary School,Pella I Primary School,Open,Pre-Primary & Primary,Regular,10.15227,12.934562,Secondary,Junior,Public
u_fc_poi_school.16837,Adamawa,Demsa,Government Day Senior Secondary School Bille,"Government Day Secondary School, Bille",Open,Senior Secondary,Regular,9.271193,11.902419,Secondary,Junior,Public
u_fc_poi_school.17009,Adamawa,Mubi North,Government Junior Secondary School Koma,Koma Primary School,Open,Pre-Primary & Primary,Regular,10.298551,13.315433,Secondary,Junior,Public
u_fc_poi_school.17094,Adamawa,Guyuk,Government Day Secondary School Kerau,"Government Day Secondary School, Kerau",Open,Senior Secondary,Regular,9.6857395,11.8953939,Secondary,Aggregate,Public
u_fc_poi_school.17900,Adamawa,Michika,Government Day Secondary School Jigalambu,"Government Day Senior Secondary School, Jigalambu",Open,Senior Secondary,Regular,10.578944,13.336379,Secondary,Standard,Public
u_fc_poi_school.18729,Adamawa,Maiha,Boloko Junior Secondary School,Boloko Primary School,Open,Pre-Primary & Primary,Regular,9.552324,13.106218,Secondary,Junior,Public
u_fc_poi_school.18817,Adamawa,Ganye,Government Secondary School Gamu,Gamu Primary School,Open,Pre-Primary & Primary,Regular,8.2716,12.069045,Secondary,Standard,Public
u_fc_poi_school.18934,Adamawa,Maiha,Wuro Iya Junior Secondary School,Wuro Iya Primary School,Open,Pre-Primary & Primary,Regular,9.957084,13.228143,Secondary,Junior,Public
u_fc_poi_school.18952,Adamawa,Guyuk,Mada Junior Secondary School,"Government Junior Secondary School, Mada",Open,Junior Secondary,Regular,9.983983,11.961024,Secondary,Junior,Public
u_fc_poi_school.19293,Adamawa,Michika,Government Junior Secondary School,Government Junior Secondary School,Open,Junior Secondary,Regular,10.622101,13.381784,Secondary,Standard,Public
u_fc_poi_school.19970,Adamawa,Madagali,Kojiti Junior Secondary School,Kojiti Primary School,Open,Pre-Primary & Primary,Regular,10.687502,13.541155,Secondary,Junior,Public
u_fc_poi_school.20203,Adamawa,Numan,Pare Senior Government School,Pare Junior Government Secondary School,Open,Junior Secondary,Regular,9.457726,12.018909,Secondary,Standard,Public
u_fc_poi_school.20311,Adamawa,Maiha,Belel Government Junior Secondary School,Belel Primary School,Open,Pre-Primary & Primary,Regular,9.668017,13.227799,Secondary,Junior,Public
u_fc_poi_school.20418,Adamawa,Mayo-Belwa,Government Day Secondary School Wayere,"Government Day Junior Secondary School, Wayere",Open,Junior Secondary,Regular,9.076845,11.848891,Secondary,Standard,Public
u_fc_poi_school.20998,Adamawa,Gombi,Government Junior Secondary School Fotta,"Government Junior Secondary School, Fotta",Open,Junior Secondary,Regular,10.099497,12.330838,Secondary,Junior,Public
u_fc_poi_school.21216,Adamawa,Numan,Government Junior Secondary School Central Numan,"Government Junior Secondary School, Central Numan",Open,Junior Secondary,Regular,9.464272,12.038008,Secondary,Junior,Public
u_fc_poi_school.21217,Adamawa,Fufore,Government Day Secondary School Karlahi,"Government Day Senior Secondary School, Karlahi",Open,Senior Secondary,Regular,8.841389,12.57077,Secondary,Junior,Public
u_fc_poi_school.21489,Adamawa,Mayo-Belwa,Government Secondary School Gorobi,"Government Junior Secondary School, Gorobi",Open,Junior Secondary,Regular,9.080232,11.782319,Secondary,Standard,Public
u_fc_poi_school.22113,Adamawa,Demsa,Government Junior Secondary School Kudiri,Kudiri Primary School,Open,Pre-Primary & Primary,Regular,9.474811,12.290292,Secondary,Primary,Public
u_fc_poi_school.22555,Adamawa,Fufore,Government Junior Secondary School Farang,Farang Primary School,Open,Pre-Primary & Primary,Regular,9.574247,12.898314,Secondary,Junior,Public
u_fc_poi_school.22600,Adamawa,Girei,Government Junior Secondary School Sangere,Sangere Primary School,Open,Pre-Primary & Primary,Regular,9.344143,12.524311,Secondary,Junior,Public
u_fc_poi_school.22989,Adamawa,Guyuk,Government Day Junior Secondary School Jiu,"Government Day Secondary School, Jiu",Open,Senior Secondary,Regular,9.81225,11.870364,Secondary,Junior,Public
u_fc_poi_school.23290,Adamawa,Demsa,Government Junior Secondary School Kpasham Dutse,Kpasham Dutse Primary School,Open,Pre-Primary & Primary,Regular,9.271202,11.770899,Secondary,Standard,Public
u_fc_poi_school.24617,Adamawa,Hong,Dilwachira Junior Secondary School,Dilwachira Primary School,Open,Pre-Primary & Primary,Regular,10.206517,13.108604,Secondary,Junior,Public
u_fc_poi_school.25307,Adamawa,Ganye,Government Junior Secondary School Gurum,Gurum Primary School,Open,Pre-Primary & Primary,Regular,8.476783,11.965488,Secondary,Junior,Public
u_fc_poi_school.25331,Adamawa,Gombi,Government Junior Secondary School Gombi,"Government Junior Secondary School, Gombi",Open,Junior Secondary,Regular,10.204353,12.737746,Secondary,Junior,Public
u_fc_poi_school.25530,Adamawa,Michika,Government Junior Secondary School Sina Kwande,Sina Kwande Primary School,Open,Pre-Primary & Primary,Regular,10.586175,13.517851,Secondary,Junior,Public
u_fc_poi_school.25724,Adamawa,Mayo-Belwa,Government Day Secondary School Tudun Wada,"Government Day Junior Secondary School, Tudun Wada",Open,Junior Secondary,Regular,9.046386,12.055508,Secondary,Aggregate,Public
u_fc_poi_school.25954,Adamawa,Lamurde,Government Day Secondary School Lamurde,"Government Day Secondary School, Lamurde",Open,Senior Secondary,Regular,9.604875,11.79827,Secondary,Standard,Public
u_fc_poi_school.26028,Adamawa,Madagali,Government Junior Secondary School Duhu,Duhu Primary School,Open,Pre-Primary & Primary,Regular,10.782739,13.439187,Secondary,Junior,Public
u_fc_poi_school.27350,Adamawa,Shelleng,Government Junior Secondary School Libbo,Libbo Primary School,Open,Pre-Primary & Primary,Regular,9.707333,12.174241,Secondary,Junior,Public
u_fc_poi_school.27464,Adamawa,Guyuk,Government Day Secondary School Kola,"Government Day Junior Secondary School, Kola",Open,Junior Secondary,Regular,9.705648,11.935383,Secondary,Senior,Public
u_fc_poi_school.27476,Adamawa,Ganye,Government Junior Secondary School Ganye,"Government Junior Secondary School, Ganye",Open,Junior Secondary,Regular,8.446185,12.049985,Secondary,Junior,Public
u_fc_poi_school.27579,Adamawa,Yola South,Government Day Secondary School Njoboliyo,"Government Day Secondary School, Njoboliyo",Open,Junior Secondary,Regular,9.2204944,12.5824815,Secondary,Aggregate,Public
u_fc_poi_school.27916,Adamawa,Michika,Government Day Junior Secondary School Bazza,"Government Day Junior Secondary School, Bazza",Open,Junior Secondary,Regular,10.550886,13.303644,Secondary,Junior,Public
u_fc_poi_school.28627,Adamawa,Hong,Government Junior Secondary School Kalaa,"Government Junior Secondary School, Kalaa",Open,Junior Secondary,Regular,10.250362,13.029726,Secondary,Junior,Public
u_fc_poi_school.28868,Adamawa,Demsa,Government Junior Secondary School Tassala,Tassala Primary School,Open,Pre-Primary & Primary,Regular,9.499474,12.147036,Secondary,Junior,Public
u_fc_poi_school.29179,Adamawa,Yola South,Shagari Secondary School,"Government Junior Secondary School, Shagari",Open,Junior Secondary,Regular,9.1929288,12.479032,Secondary,Aggregate,Public
u_fc_poi_school.29811,Adamawa,Demsa,Government Junior Secondary School Gwamba,"Government Junior Secondary School, Gwamba",Open,Junior Secondary,Regular,9.608832,12.191841,Secondary,Junior,Public
u_fc_poi_school.29861,Adamawa,Song,Government Day Junior Secondary School Dikir,"Government Day Junior Secondary School, Dikir",Open,Junior Secondary,Regular,9.722044,12.247136,Secondary,Junior,Public
u_fc_poi_school.29941,Adamawa,Hong,Government Junior Secondary School Faa Gaya,"Government Junior Secondary School, Faa Gaya",Open,Junior Secondary,Regular,10.466987,12.987056,Secondary,Standard,Public
u_fc_poi_school.30241,Adamawa,Lamurde,Government Junior Secondary School Waduku,Waduku Primary School,Open,Pre-Primary & Primary,Regular,9.523783,11.637252,Secondary,Standard,Public
u_fc_poi_school.30716,Adamawa,Ganye,Government Junior Secondary School Kaika,Kaika Primary School,Open,Pre-Primary & Primary,Regular,8.553376,11.846774,Secondary,Junior,Public
u_fc_poi_school.30976,Adamawa,Mayo-Belwa,Government Junior Secondary School Gangfada,Gangfada Primary School,Open,Pre-Primary & Primary,Regular,8.686058,11.91817,Secondary,Junior,Public
u_fc_poi_school.31020,Adamawa,Hong,Maki Secondary School,"Government Junior Secondary School, Maki",Open,Junior Secondary,Regular,10.3862732,13.0432446,Secondary,Aggregate,Public
u_fc_poi_school.31089,Adamawa,Guyuk,Government Junior Secondary School Lokoro,Lokoro Primary School,Open,Pre-Primary & Primary,Regular,9.856617,11.932969,Secondary,Junior,Public
u_fc_poi_school.31201,Adamawa,Demsa,Government Day Secondary School Dwam,"Government Day Secondary School, Dwam",Open,Junior Secondary,Regular,9.463172,12.089256,Secondary,Standard,Public
u_fc_poi_school.32132,Adamawa,Shelleng,Government Day Secondary School Bodwai,"Government Day Junior Secondary School, Bodwai",Open,Junior Secondary,Regular,9.996042,12.059641,Secondary,Standard,Public
u_fc_poi_school.32450,Adamawa,Song,Government Day Junior Secondary School Roma,"Government Day Senior Secondary School, Roma",Open,Junior Secondary,Regular,9.694928,12.442067,Secondary,Junior,Public
u_fc_poi_school.32745,Adamawa,Hong,Government Junior Secondary School Mbalwaha,Mbalwaha Primary School,Open,Pre-Primary & Primary,Regular,10.329719,12.947246,Secondary,Junior,Public
u_fc_poi_school.32857,Adamawa,Song,Government Junior Secondary School Song,"Government Junior Secondary School, Song",Open,Junior Secondary,Regular,9.838665,12.630041,Secondary,Junior,Public
u_fc_poi_school.33817,Adamawa,Fufore,Gawi Junior Secondary School,Gawi Primary School,Open,Pre-Primary & Primary,Regular,9.16196,12.63404,Secondary,Junior,Public
u_fc_poi_school.34475,Adamawa,Mayo-Belwa,Government Day Junior Secondary School Gengle,"Government Day Junior Secondary School, Gengle",Open,Junior Secondary,Regular,9.145361,11.913017,Secondary,Junior,Public
u_fc_poi_school.34984,Adamawa,Madagali,Government Junior Secondary School Kirchinga,"Government Junior Secondary School, Kirchinga",Open,Junior Secondary,Regular,10.778904,13.351773,Secondary,Junior,Public
u_fc_poi_school.35368,Adamawa,Hong,Government Junior Secondary School Dzakwa,Dzakwa Primary School,Open,Pre-Primary & Primary,Regular,10.356373,13.162535,Secondary,Junior,Public
u_fc_poi_school.37093,Adamawa,Shelleng,Government Junior Secondary School Jamali,Jamali Primary School,Open,Pre-Primary & Primary,Regular,9.862348,12.080974,Secondary,Junior,Public
u_fc_poi_school.37228,Adamawa,Girei,Koh Junior Secondary School,Koh Primary School,Open,Pre-Primary & Primary,Regular,9.4553931,12.3581044,Secondary,Aggregate,Public
u_fc_poi_school.37304,Adamawa,Lamurde,Government Day Secondary School Gyakan,"Government Day Secondary School, Gyakan",Open,Senior Secondary,Regular,9.487688,11.554629,Secondary,Standard,Public
u_fc_poi_school.37485,Adamawa,Ganye,Government Junior Secondary School Gangjonen,Gangjonen Primary School,Open,Pre-Primary & Primary,Regular,8.521174,11.92522,Secondary,Junior,Public
u_fc_poi_school.37614,Adamawa,Shelleng,Government Girls Secondary School Shelleng,"Government Girls Secondary School, Shelleng",Open,Senior Secondary,Regular,9.893328,12.017804,Secondary,Junior,Public
u_fc_poi_school.37685,Adamawa,Yola North,Karewa Junior Secondary School,Karewa Primary School,Open,Pre-Primary & Primary,Regular,9.247154,12.444221,Secondary,Junior,Public
u_fc_poi_school.38751,Adamawa,Guyuk,Government Day Secondary School Lamza,"Government Day Secondary School, Lamza",Open,Senior Secondary,Regular,9.83804,11.887884,Secondary,Senior,Public
u_fc_poi_school.38821,Adamawa,Mubi North,Government Junior Secondary School Digil,Digil Primary School,Open,Pre-Primary & Primary,Regular,10.320929,13.262837,Secondary,Junior,Public
u_fc_poi_school.39596,Adamawa,Guyuk,Government Secondary School Banjiram,"Government Secondary School, Banjiram",Open,Junior Secondary,Regular,9.796868,11.96331,Secondary,Standard,Public
u_fc_poi_school.40098,Adamawa,Madagali,Government Junior Secondary School Shuwa,"Government Junior Secondary School, Shuwa",Open,Junior Secondary,Regular,10.735101,13.401409,Secondary,Junior,Public
u_fc_poi_school.40253,Adamawa,Gombi,Amdur Government Junior Secondary School,Amdur Primary School,Open,Pre-Primary & Primary,Regular,10.079789,12.546004,Secondary,Junior,Public
u_fc_poi_school.40376,Adamawa,Mayo-Belwa,Government Day Secondary School Mayo Farang,"Government Day Senior Secondary School, Mayo Farang",Open,Senior Secondary,Regular,8.95136,12.062437,Secondary,Junior,Public
u_fc_poi_school.40604,Adamawa,Madagali,Government Christian Secondary School Shuwa Junior,"Government Christian Senior Secondary School, Shuwa",Open,Senior Secondary,Regular,10.735045,13.407599,Secondary,Junior,Public
u_fc_poi_school.40659,Adamawa,Girei,Government Day Secondary School Jera Bakari,"Government Day Senior Secondary School, Jera Bakari",Open,Senior Secondary,Regular,9.490732,12.450825,Secondary,Junior,Public
u_fc_poi_school.41070,Adamawa,Guyuk,Junior Secondary School Chikila,"Government Junior Secondary School, Chikila",Open,Junior Secondary,Regular,9.784761,11.909584,Secondary,Junior,Public
u_fc_poi_school.41391,Adamawa,Mubi South,Mubi II Junior Secondary School,Mubi II Primary School,Open,Pre-Primary & Primary,Regular,10.262479,13.258797,Secondary,Junior,Public
u_fc_poi_school.41478,Adamawa,Mayo-Belwa,Government Junior Secondary School Ganglamja,Ganglamja Primary School,Open,Pre-Primary & Primary,Regular,8.844287,11.95421,Secondary,Standard,Public
u_fc_poi_school.41493,Adamawa,Gombi,Government Junior Secondary School Kilar,Kilar Primary School,Open,Pre-Primary & Primary,Regular,10.0544464,12.3604661,Secondary,Aggregate,Public
u_fc_poi_school.41560,Adamawa,Mayo-Belwa,Government Junior Secondary School Tugga,Tugga Primary School,Open,Pre-Primary & Primary,Regular,9.161682,12.010013,Secondary,Junior,Public
u_fc_poi_school.41766,Adamawa,Hong,Kalaa Junior Secondary School,"Government Junior Secondary School, Kalaa",Open,Junior Secondary,Regular,10.249095,13.02979,Secondary,Standard,Public
u_fc_poi_school.41993,Adamawa,Mayo-Belwa,Government Junior Secondary School Chukkol,"Junior Secondary School, Chukkol",Open,Junior Secondary,Regular,8.996562,11.956883,Secondary,Junior,Public
u_fc_poi_school.42304,Adamawa,Fufore,Government Junior Secondary School Ribadu,Ribadu Primary School,Open,Pre-Primary & Primary,Regular,9.29499,12.71317,Secondary,Junior,Public
u_fc_poi_school.42446,Adamawa,Girei,Government Junior Secondary School Koh,Koh Primary School,Open,Pre-Primary & Primary,Regular,9.460059,12.361693,Secondary,Junior,Public
u_fc_poi_school.42585,Adamawa,Yola North,Government Junior Secondary School Rumde,Rumde Primary School,Open,Pre-Primary & Primary,Regular,9.285883,12.454031,Secondary,Junior,Public
u_fc_poi_school.42734,Adamawa,Yola North,Bachure Junior Secondary School,"Government Junior Secondary School, Bachure",Open,Junior Secondary,Regular,9.248114,12.42625,Secondary,Junior,Public
u_fc_poi_school.43043,Adamawa,Mayo-Belwa,Government Day Secondary School Gorobi,"Government Day Senior Secondary School, Gorobi",Open,Senior Secondary,Regular,9.080464,11.782015,Secondary,Senior,Public
u_fc_poi_school.43428,Adamawa,Gombi,Government Secondary School Guyaku,"Government Junior Secondary School, Guyaku",Open,Junior Secondary,Regular,10.328397,12.674729,Secondary,Senior,Public
u_fc_poi_school.44749,Adamawa,Lamurde,Government Junior Secondary School Zekun,"Nomadic Primary School, Zekun",Open,Pre-Primary & Primary,Regular,9.51935,11.897822,Secondary,Junior,Public
u_fc_poi_school.45312,Adamawa,Numan,Government Junior Secondary School Salti,Salti Primary School,Open,Pre-Primary & Primary,Regular,9.45158,11.753728,Secondary,Junior,Public
u_fc_poi_school.45324,Adamawa,Song,Junior Day Secondary School Murke,"Government Day Senior Secondary School, Murke",Open,Senior Secondary,Regular,9.653411,12.558823,Secondary,Standard,Public
u_fc_poi_school.45586,Adamawa,Gombi,Muchalla Government Junior Secondary School,Muchalla Primary School,Open,Pre-Primary & Primary,Regular,10.123757,12.708546,Secondary,Junior,Public
u_fc_poi_school.45600,Adamawa,Demsa,Government Day Secondary School Kpasham,"Government Day Senior Secondary School, Kpasham",Open,Senior Secondary,Regular,9.297532,11.762339,Secondary,Standard,Public
u_fc_poi_school.45898,Adamawa,Girei,Junior Secondary School Koh,Koh Primary School,Open,Pre-Primary & Primary,Regular,9.456468,12.354881,Secondary,Junior,Public
u_fc_poi_school.46778,Adamawa,Girei,Government Junior Secondary School Jabbi Lamba,Jabbi Lamba Primary School,Open,Pre-Primary & Primary,Regular,9.501919,12.575053,Secondary,Junior,Public
u_fc_poi_school.47371,Adamawa,Guyuk,Government Day Secondary School Duwo,"Government Day Secondary School, Duwo",Open,Senior Secondary,Regular,9.709167,11.874923,Secondary,Senior,Public
u_fc_poi_school.48109,Adamawa,Hong,Government Junior Secondary School Gashaka,Gashaka Primary School,Open,Pre-Primary & Primary,Regular,10.169928,12.974867,Secondary,Junior,Public
u_fc_poi_school.48609,Adamawa,Demsa,Government Junior Secondary School Bille,Bille Primary School,Open,Pre-Primary & Primary,Regular,9.250711,11.860404,Secondary,Junior,Public
u_fc_poi_school.48656,Adamawa,Yola South,Government Junior Secondary School,Government Junior Secondary School,Open,Junior Secondary,Regular,9.2037668,12.5870611,Secondary,Aggregate,Public
u_fc_poi_school.49569,Adamawa,Hong,Hong Central Junior Secondary School,Hong Central Primary School,Open,Pre-Primary & Primary,Regular,10.236494,12.919634,Secondary,Standard,Public
u_fc_poi_school.50907,Adamawa,Mubi South,Muchami Junior Secondary School,Muchami Primary School,Open,Pre-Primary & Primary,Regular,10.172719,13.187538,Secondary,Junior,Public
u_fc_poi_school.51155,Adamawa,Maiha,Government Junior Secondary School Mbalagi,Mbalagi Primary School,Open,Pre-Primary & Primary,Regular,10.206592,13.126036,Secondary,Junior,Public
u_fc_poi_school.51568,Adamawa,Hong,Government Junior Secondary School Kubutava,Kubutava Primary School,Open,Pre-Primary & Primary,Regular,10.344358,12.903826,Secondary,Junior,Public
u_fc_poi_school.51650,Adamawa,Demsa,Government Day Secondary School Bali,"Government Day Senior Secondary School, Bali",Open,Senior Secondary,Regular,9.316325,11.810542,Secondary,Standard,Public
u_fc_poi_school.51725,Adamawa,Song,Ditera Secondary School,Ditera Primary School,Open,Pre-Primary & Primary,Regular,9.8199893,12.3066329,Secondary,Aggregate,Public
u_fc_poi_school.52572,Adamawa,Yola South,Yolde Kohi Government Junior Secondary School,Yolde-Kohi Primary School,Open,Pre-Primary & Primary,Regular,9.28308,12.207777,Secondary,Junior,Public
u_fc_poi_school.52582,Adamawa,Hong,Government Junior Secondary School Lar,Lar Primary School,Open,Pre-Primary & Primary,Regular,10.404877,12.851696,Secondary,Junior,Public
u_fc_poi_school.53527,Adamawa,Maiha,Government Junior Secondary School Konkol,"Government Junior Secondary School, Konkol",Open,Junior Secondary,Regular,9.64237,13.103085,Secondary,Junior,Public
u_fc_poi_school.54721,Adamawa,Maiha,Government Day Secondary School Belel,"Government Day Secondary School, Belel",Open,Senior Secondary,Regular,9.667898,13.228024,Secondary,Standard,Public
u_fc_poi_school.56050,Adamawa,Hong,Munga Junior Secondary School,Munga Primary School,Open,Pre-Primary & Primary,Regular,10.296615,12.886471,Secondary,Junior,Public
u_fc_poi_school.56178,Adamawa,Song,Government Day Junior Secondary School Dumne,"Government Day Secondary School, Dumne",Open,Junior Secondary,Regular,9.801864,12.372178,Secondary,Junior,Public
u_fc_poi_school.57220,Adamawa,Fufore,Government Junior Secondary School Chikito,"Government Junior Secondary School, Chikito",Open,Junior Secondary,Regular,9.24298,12.874501,Secondary,Junior,Public
u_fc_poi_school.57832,Adamawa,Fufore,Government Junior Secondary School Kabillo,Kabillo Primary School,Open,Pre-Primary & Primary,Regular,9.034141,12.212544,Secondary,Senior,Public
u_fc_poi_school.57970,Adamawa,Jada,Dashen Government Junior Secondary School,Dashen Primary School,Open,Pre-Primary & Primary,Regular,8.576352,12.133179,Secondary,Junior,Public
u_fc_poi_school.58224,Adamawa,Mayo-Belwa,Government Junior Secondary School Mayo Farang,"Government Junior Secondary School, Mayo-Farang",Open,Junior Secondary,Regular,9.068425,12.037396,Secondary,Standard,Public
u_fc_poi_school.58491,Adamawa,Gombi,Government Junior Secondary School Garkida South,Garkida South Primary School,Open,Pre-Primary & Primary,Regular,10.402359,12.572523,Secondary,Junior,Public
u_fc_poi_school.58589,Adamawa,Song,Government Junior Secondary School Prambe,Prambe Primary School,Open,Pre-Primary & Primary,Regular,9.7069,12.260581,Secondary,Junior,Public
u_fc_poi_school.58707,Adamawa,Jada,Government Junior Secondary School Mayo Hako,Mayo-Hako Nomadic Primary School,Open,Pre-Primary & Primary,Regular,8.631438,12.325128,Secondary,Junior,Public
u_fc_poi_school.58810,Adamawa,Gombi,North Secondary School Garkida,North Garkida Primary School,Open,Pre-Primary & Primary,Regular,10.4157909,12.5659564,Secondary,Aggregate,Public
u_fc_poi_school.59217,Adamawa,Jada,Wuro Abbo Junior Secondary School,"Government Junior Secondary School, Wuro Abbo",Open,Junior Secondary,Regular,8.829859,12.09032,Secondary,Junior,Public
u_fc_poi_school.59410,Adamawa,Madagali,Government Junior Secondary School Kopa,"Government Junior Secondary School, Kopa",Open,Junior Secondary,Regular,10.724379,13.345666,Secondary,Junior,Public
u_fc_poi_school.59912,Adamawa,Hong,Duwa Junior Secondary School,Duwa Primary School,Open,Pre-Primary & Primary,Regular,10.178188,12.816112,Secondary,Junior,Public
u_fc_poi_school.60580,Adamawa,Demsa,Government Junior Secondary School Gwassala,Gwassala Primary School,Open,Pre-Primary & Primary,Regular,9.493157,12.133404,Secondary,Junior,Public
u_fc_poi_school.60965,Adamawa,Yola North,Bekaji Junior Secondary School,Bekaji Primary School,Open,Pre-Primary & Primary,Regular,9.262215,12.443954,Secondary,Junior,Public
u_fc_poi_school.61815,Adamawa,Madagali,Pallam Junior Secondary School,"Government Junior Secondary School, Pallam",Open,Junior Secondary,Regular,10.735552,13.490197,Secondary,Junior,Public
u_fc_poi_school.62280,Adamawa,Girei,Dakri Secondary School,Dakri Primary School,Open,Pre-Primary & Primary,Regular,9.331386,12.438567,Secondary,Junior,Public
u_fc_poi_school.62610,Adamawa,Fufore,Government Junior Secondary School Malabu,"Government Junior Secondary School, Malabu",Open,Junior Secondary,Regular,9.561002,12.788405,Secondary,Junior,Public
u_fc_poi_school.63495,Adamawa,Mubi North,Government Junior Secondary School Kirya,Kirya Primary School,Open,Pre-Primary & Primary,Regular,10.456913,13.369709,Secondary,Junior,Public
u_fc_poi_school.63620,Adamawa,Guyuk,Government Junior Secondary School Burthi,"Government Junior Secondary School, Burthi",Open,Junior Secondary,Regular,9.662591,11.837368,Secondary,Standard,Public
u_fc_poi_school.64305,Adamawa,Hong,Government Junior Secondary School Dakza,Dakza Primary School,Open,Pre-Primary & Primary,Regular,10.154814,13.006858,Secondary,Standard,Public
u_fc_poi_school.64349,Adamawa,Song,Government Junior Secondary School Muleng,Muleng Primary School,Open,Pre-Primary & Primary,Regular,9.805658,12.721626,Secondary,Primary,Public
u_fc_poi_school.64544,Adamawa,Fufore,Government Junior Secondary School Tuki,Tuki Primary School,Open,Pre-Primary & Primary,Regular,9.102897,12.472879,Secondary,Junior,Public
u_fc_poi_school.64705,Adamawa,Song,Government Arabic Senior Secondary Song,"Government Arabic Secondary School, Song",Open,Junior Secondary,Regular,9.825329,12.625608,Secondary,Senior,Public
u_fc_poi_school.65265,Adamawa,Girei,Government Junior Secondary School Tambo Jimoh,Tambo Jimoh Primary School,Open,Pre-Primary & Primary,Regular,9.536671,12.384872,Secondary,Junior,Public
u_fc_poi_school.65297,Adamawa,Hong,Government Junior Secondary School Thabu,"Government Junior Secondary School, Thabu",Open,Junior Secondary,Regular,10.22371,12.929935,Secondary,Junior,Public
