latitude,longitude,event_dates
11.255863,14.152438,2017-09-01 00:00:00.000
11.227785,13.800564,2017-09-03 00:00:00.000
11.52059,14.09661,2017-09-04 00:00:00.000
11.20209,13.06987,2017-09-05 00:00:00.000
10.959233,12.256197,2017-09-08 00:00:00.000
11.103593,13.712983,2017-09-09 00:00:00.000
11.491838,13.716382,2017-09-10 00:00:00.000
11.25,13.416667,2017-09-12 00:00:00.000
11.103593,13.712983,2017-09-12 00:00:00.000
11.10941,13.562086,2017-09-14 00:00:00.000
11.226071,13.783778,2017-09-16 00:00:00.000
11.16667,13.41667,2017-09-16 00:00:00.000
10.85219,13.54889,2017-09-20 00:00:00.000
11.52059,14.09661,2017-09-22 00:00:00.000
12.016912,13.861233,2017-09-24 00:00:00.000
12.03609,13.91815,2017-09-26 00:00:00.000
11.491838,13.716382,2017-09-29 00:00:00.000
11.5221,13.68558,2017-09-29 00:00:00.000
11.925833,13.605556,2017-10-02 00:00:00.000
11.52059,14.09661,2017-10-04 00:00:00.000
11.226071,13.783778,2017-10-04 00:00:00.000
11.374388,13.876097,2017-10-06 00:00:00.000
11.103593,13.712983,2017-10-09 00:00:00.000
11.10682,13.50868,2017-10-10 00:00:00.000
11.549532,13.772467,2017-10-12 00:00:00.000
11.491838,13.716382,2017-10-12 00:00:00.000
11.543503,13.593866,2017-10-12 00:00:00.000
11.52059,14.09661,2017-10-12 00:00:00.000
11.46432,13.40548,2017-10-19 00:00:00.000
12.26189,14.07576,2017-10-20 00:00:00.000
12.230436,14.180893,2017-10-24 00:00:00.000
12.08333,14.06667,2017-10-24 00:00:00.000
12.14403,14.01017,2017-10-24 00:00:00.000
12.05,14.1,2017-10-24 00:00:00.000
11.97604,13.74349,2017-10-26 00:00:00.000
10.66611,12.54459,2017-10-27 00:00:00.000
11.5,13.0,2017-10-27 00:00:00.000
11.189186,13.663927,2017-10-27 00:00:00.000
11.84644,13.160274,2017-10-29 00:00:00.000
11.255863,14.152438,2017-10-30 00:00:00.000
11.52059,14.09661,2017-11-03 00:00:00.000
11.491838,13.716382,2017-11-03 00:00:00.000
10.79942,13.4622,2017-11-06 00:00:00.000
11.25,13.416667,2017-11-06 00:00:00.000
10.85219,13.54889,2017-11-07 00:00:00.000
11.103593,13.712982,2017-11-10 00:00:00.000
11.25,13.416667,2017-11-12 00:00:00.000
10.873699,13.539221,2017-11-15 00:00:00.000
10.86645,13.51872,2017-11-15 00:00:00.000
11.52059,14.09661,2017-11-28 00:00:00.000
11.573947,13.8842,2017-11-28 00:00:00.000
11.548639,13.946976,2017-11-28 00:00:00.000
11.103593,13.712982,2017-11-28 00:00:00.000
11.83214,14.49197,2017-11-28 00:00:00.000
11.25,13.416667,2017-12-04 00:00:00.000
11.32643,13.96658,2017-12-04 00:00:00.000
11.3885,12.9074,2017-12-09 00:00:00.000
11.32825,12.869366,2017-12-10 00:00:00.000
11.439891,12.945559,2017-12-11 00:00:00.000
11.65583,13.42133,2017-12-15 00:00:00.000
12.26189,14.07576,2017-12-16 00:00:00.000
11.52059,14.09661,2017-12-22 00:00:00.000
11.5,13.0,2017-12-23 00:00:00.000
10.85219,13.54889,2018-01-01 00:00:00.000
11.103593,13.712983,2018-01-02 00:00:00.000
11.22135,13.48783,2018-01-03 00:00:00.000
11.25,13.416667,2018-01-03 00:00:00.000
11.25,13.416667,2018-01-04 00:00:00.000
12.337716,14.180516,2018-01-09 00:00:00.000
11.25,13.416667,2018-01-15 00:00:00.000
11.25,13.416667,2018-01-26 00:00:00.000
11.25,13.416667,2018-02-06 00:00:00.000
11.48451,12.31264,2018-02-09 00:00:00.000
11.25,13.416667,2018-02-12 00:00:00.000
11.84644,13.160274,2018-02-19 00:00:00.000
11.25,13.416667,2018-02-22 00:00:00.000
11.448477,13.759141,2018-02-22 00:00:00.000
11.38533,13.68943,2018-02-22 00:00:00.000
11.332568,13.54742,2018-02-23 00:00:00.000
11.22436,13.894717,2018-02-26 00:00:00.000
11.103593,13.712983,2018-02-26 00:00:00.000
11.34028,13.89524,2018-02-26 00:00:00.000
11.31433,13.84766,2018-02-26 00:00:00.000
11.28796,13.92667,2018-02-26 00:00:00.000
11.235157,13.879827,2018-02-26 00:00:00.000
11.0827,13.7686,2018-02-27 00:00:00.000
11.07553,13.79499,2018-02-27 00:00:00.000
12.03609,13.91815,2018-03-05 00:00:00.000
12.03609,13.91815,2018-03-06 00:00:00.000
11.84644,13.160274,2018-03-14 00:00:00.000
11.175703,12.823978,2018-03-30 00:00:00.000
11.84644,13.160274,2018-04-01 00:00:00.000
10.85219,13.54889,2018-04-06 00:00:00.000
11.4552,13.67926,2018-04-07 00:00:00.000
11.58605,13.00278,2018-04-07 00:00:00.000
11.84644,13.160274,2018-04-08 00:00:00.000
12.10616,13.77455,2018-04-09 00:00:00.000
11.175034,13.793771,2018-04-09 00:00:00.000
11.00385,13.6168,2018-04-11 00:00:00.000
11.25,13.416667,2018-04-13 00:00:00.000
11.52059,14.09661,2018-04-18 00:00:00.000
11.5221,13.68558,2018-04-21 00:00:00.000
11.5221,13.68558,2018-04-22 00:00:00.000
11.52059,14.09661,2018-04-28 00:00:00.000
11.5221,13.68558,2018-05-03 00:00:00.000
11.84644,13.160274,2018-05-08 00:00:00.000
11.103593,13.712982,2018-05-15 00:00:00.000
11.58605,13.00278,2018-05-17 00:00:00.000
11.572354,13.536488,2018-05-18 00:00:00.000
11.84644,13.160274,2018-05-18 00:00:00.000
11.16667,13.41667,2018-05-31 00:00:00.000
11.14164,13.77493,2018-06-02 00:00:00.000
11.10941,13.562086,2018-06-07 00:00:00.000
10.81551,13.41952,2018-06-12 00:00:00.000
10.618056,13.389444,2018-06-13 00:00:00.000
11.332568,13.54742,2018-06-16 00:00:00.000
11.103593,13.712983,2018-06-16 00:00:00.000
11.84644,13.160274,2018-06-20 00:00:00.000
11.925833,13.605556,2018-06-22 00:00:00.000
11.52059,14.09661,2018-06-26 00:00:00.000
11.255863,14.152438,2018-06-29 00:00:00.000
11.91349,13.69055,2018-06-30 00:00:00.000
11.52059,14.09661,2018-07-13 00:00:00.000
12.03609,13.91815,2018-07-27 00:00:00.000
12.03609,13.91815,2018-07-29 00:00:00.000
11.65389,13.42158,2018-08-04 00:00:00.000
11.25,13.416667,2018-08-10 00:00:00.000
11.25,13.416667,2018-08-18 00:00:00.000
11.374388,13.876097,2018-08-22 00:00:00.000
11.841318,14.002179,2018-08-28 00:00:00.000
11.226071,13.783778,2018-09-04 00:00:00.000
11.15737,13.68499,2018-09-06 00:00:00.000
11.593156,13.502581,2018-09-16 00:00:00.000
11.602226,13.485824,2018-09-16 00:00:00.000
11.36416,14.07577,2018-09-18 00:00:00.000
11.37448,14.01769,2018-09-18 00:00:00.000
11.226071,13.783778,2018-09-23 00:00:00.000
11.52059,14.09661,2018-10-05 00:00:00.000
12.337716,14.180516,2018-10-06 00:00:00.000
11.16667,13.41667,2018-10-06 00:00:00.000
11.90069,14.02693,2018-10-10 00:00:00.000
11.23326,13.09211,2018-10-11 00:00:00.000
11.3548,14.21296,2018-10-13 00:00:00.000
11.605435,13.482529,2018-10-15 00:00:00.000
11.103593,13.712983,2018-10-25 00:00:00.000
11.58605,13.00278,2018-10-25 00:00:00.000
11.52059,14.09661,2018-11-05 00:00:00.000
11.5,13.0,2018-11-09 00:00:00.000
11.10465,13.803617,2018-11-12 00:00:00.000
10.79942,13.4622,2018-11-26 00:00:00.000
11.870457,13.250751,2018-12-01 00:00:00.000
10.897694,12.644647,2018-12-04 00:00:00.000
11.646278,14.103572,2018-12-08 00:00:00.000
11.84644,13.160274,2018-12-12 00:00:00.000
11.84644,13.160274,2018-12-16 00:00:00.000
11.90069,14.02693,2018-12-30 00:00:00.000
10.897694,12.644647,2019-01-01 00:00:00.000
11.255863,14.152438,2019-01-03 00:00:00.000
11.91328,13.744313,2019-01-03 00:00:00.000
11.941511,13.854827,2019-01-03 00:00:00.000
12.28295,14.47243,2019-01-14 00:00:00.000
11.88053,13.821487,2019-01-19 00:00:00.000
11.64534,13.34705,2019-01-25 00:00:00.000
11.925833,13.605556,2019-01-27 00:00:00.000
11.25,13.416667,2019-01-28 00:00:00.000
11.103593,13.712982,2019-01-30 00:00:00.000
11.3548,14.21296,2019-01-31 00:00:00.000
10.74658,13.41601,2019-02-04 00:00:00.000
10.88942,13.62832,2019-02-09 00:00:00.000
10.88942,13.62832,2019-02-12 00:00:00.000
11.89912,13.29155,2019-02-16 00:00:00.000
11.103593,13.712983,2019-02-16 00:00:00.000
11.255863,14.152438,2019-02-17 00:00:00.000
10.18393,11.96386,2019-03-06 00:00:00.000
11.92543,13.60269,2019-03-08 00:00:00.000
11.255863,14.152438,2019-03-11 00:00:00.000
11.182559,13.753155,2019-03-18 00:00:00.000
10.7606,13.31432,2019-03-18 00:00:00.000
11.103593,13.712982,2019-03-25 00:00:00.000
12.67863,13.60792,2019-04-11 00:00:00.000
11.25,13.416667,2019-04-24 00:00:00.000
11.755521,13.106469,2019-05-07 00:00:00.000
11.84644,13.160274,2019-05-07 00:00:00.000
10.897694,12.644647,2019-05-10 00:00:00.000
11.84644,13.160274,2019-05-15 00:00:00.000
10.74658,13.41601,2019-05-16 00:00:00.000
11.36489,13.67946,2019-05-25 00:00:00.000
11.150053,13.847976,2019-06-10 00:00:00.000
11.3838,13.60416,2019-06-10 00:00:00.000
11.25,13.416667,2019-06-16 00:00:00.000
11.925833,13.605556,2019-06-22 00:00:00.000
11.92543,13.60269,2019-06-24 00:00:00.000
11.058988,13.560506,2019-06-28 00:00:00.000
10.86583,12.84702,2019-07-04 00:00:00.000
11.3838,13.60416,2019-08-01 00:00:00.000
11.38533,13.68943,2019-08-09 00:00:00.000
11.103593,13.712983,2019-08-10 00:00:00.000
11.750894,13.122414,2019-08-14 00:00:00.000
11.36489,13.67946,2019-08-24 00:00:00.000
11.16667,13.41667,2019-08-26 00:00:00.000
11.17255,13.76114,2019-08-28 00:00:00.000
11.52059,14.09661,2019-08-31 00:00:00.000
11.189764,13.911289,2019-09-11 00:00:00.000
11.84644,13.160274,2019-09-15 00:00:00.000
11.255863,14.152438,2019-09-27 00:00:00.000
11.103593,13.712982,2019-10-03 00:00:00.000
11.226071,13.783778,2019-10-03 00:00:00.000
11.25,13.416667,2019-10-13 00:00:00.000
11.14164,13.77493,2019-10-18 00:00:00.000
11.25,13.416667,2019-11-04 00:00:00.000
11.103593,13.712982,2019-11-17 00:00:00.000
11.448477,13.759141,2019-11-21 00:00:00.000
10.987943,12.787677,2019-11-22 00:00:00.000
11.25,13.416667,2019-11-26 00:00:00.000
11.14164,13.77493,2019-11-27 00:00:00.000
11.925833,13.605556,2019-12-01 00:00:00.000
11.103593,13.712982,2019-12-01 00:00:00.000
10.98267,13.66066,2019-12-03 00:00:00.000
11.32643,13.96658,2019-12-04 00:00:00.000
11.52059,14.09661,2019-12-04 00:00:00.000
11.36489,13.67946,2019-12-11 00:00:00.000
11.25,13.416667,2019-12-11 00:00:00.000
11.332568,13.54742,2019-12-11 00:00:00.000
11.14164,13.77493,2019-12-16 00:00:00.000
11.226071,13.783778,2019-12-23 00:00:00.000
11.52059,14.09661,2019-12-27 00:00:00.000
11.25,13.416667,2019-12-31 00:00:00.000
11.373373,13.691767,2020-01-01 00:00:00.000
10.61592,13.3849,2020-01-02 00:00:00.000
10.74466,13.33252,2020-01-02 00:00:00.000
11.925833,13.605556,2020-01-08 00:00:00.000
11.226071,13.783778,2020-01-17 00:00:00.000
11.448477,13.759141,2020-01-18 00:00:00.000
11.182559,13.753155,2020-01-18 00:00:00.000
11.52059,14.09661,2020-01-19 00:00:00.000
11.60433,14.01981,2020-01-19 00:00:00.000
11.52059,14.09661,2020-01-20 00:00:00.000
11.52059,14.09661,2020-01-24 00:00:00.000
11.373373,13.691767,2020-01-24 00:00:00.000
11.3838,13.60416,2020-02-08 00:00:00.000
11.226071,13.783778,2020-02-09 00:00:00.000
11.8826,13.3434,2020-02-09 00:00:00.000
11.543503,13.593866,2020-02-23 00:00:00.000
10.74466,13.33252,2020-02-25 00:00:00.000
11.52059,14.09661,2020-02-26 00:00:00.000
11.25,13.416667,2020-02-27 00:00:00.000
11.102476,13.599304,2020-03-01 00:00:00.000
11.25,13.416667,2020-03-04 00:00:00.000
11.36489,13.67946,2020-03-06 00:00:00.000
11.374388,13.876097,2020-03-15 00:00:00.000
11.10682,13.50868,2020-03-16 00:00:00.000
11.25,13.416667,2020-03-27 00:00:00.000
11.25,13.416667,2020-03-30 00:00:00.000
11.332568,13.54742,2020-03-31 00:00:00.000
11.226071,13.783778,2020-04-03 00:00:00.000
11.25,13.416667,2020-04-16 00:00:00.000
11.25,13.416667,2020-04-21 00:00:00.000
11.226071,13.783778,2020-04-22 00:00:00.000
11.3548,14.21296,2020-04-22 00:00:00.000
11.103593,13.712983,2020-04-24 00:00:00.000
11.374388,13.876097,2020-04-26 00:00:00.000
11.103593,13.712983,2020-04-27 00:00:00.000
11.332568,13.54742,2020-04-30 00:00:00.000
11.10465,13.803617,2020-05-04 00:00:00.000
11.226071,13.783778,2020-05-09 00:00:00.000
12.13333,14.3,2020-05-09 00:00:00.000
10.98267,13.66066,2020-05-09 00:00:00.000
11.5221,13.68558,2020-05-09 00:00:00.000
11.189764,13.911289,2020-05-13 00:00:00.000
11.5,13.0,2020-05-15 00:00:00.000
11.370391,13.604603,2020-05-15 00:00:00.000
11.339916,13.796287,2020-05-20 00:00:00.000
11.543503,13.593866,2020-05-22 00:00:00.000
11.339916,13.796287,2020-05-26 00:00:00.000
10.88942,13.62832,2020-06-01 00:00:00.000
11.65583,13.42133,2020-06-03 00:00:00.000
11.5221,13.68558,2020-06-10 00:00:00.000
11.5,13.0,2020-06-10 00:00:00.000
10.780457,13.074046,2020-06-10 00:00:00.000
11.374388,13.876097,2020-06-10 00:00:00.000
11.103593,13.712983,2020-06-11 00:00:00.000
11.25,13.416667,2020-06-16 00:00:00.000
11.25,13.416667,2020-06-17 00:00:00.000
11.36489,13.67946,2020-06-18 00:00:00.000
11.353161,13.66779,2020-06-18 00:00:00.000
11.373373,13.691767,2020-06-18 00:00:00.000
11.169405,13.794371,2020-06-27 00:00:00.000
11.378341,13.706535,2020-07-02 00:00:00.000
11.25,13.416667,2020-07-03 00:00:00.000
11.373373,13.691767,2020-07-03 00:00:00.000
11.437472,14.088667,2020-07-03 00:00:00.000
11.458937,14.051969,2020-07-15 00:00:00.000
11.84644,13.160274,2020-07-30 00:00:00.000
11.458542,14.053921,2020-08-11 00:00:00.000
11.810051,13.801855,2020-08-16 00:00:00.000
11.339916,13.796287,2020-08-16 00:00:00.000
11.103593,13.712983,2020-09-06 00:00:00.000
11.46991,13.75786,2020-09-10 00:00:00.000
11.76002,13.26606,2020-09-10 00:00:00.000
11.84644,13.160274,2020-09-14 00:00:00.000
12.230436,14.180893,2020-09-24 00:00:00.000
11.5,13.0,2020-09-25 00:00:00.000
11.724675,13.726295,2020-09-25 00:00:00.000
11.353161,13.66779,2020-10-20 00:00:00.000
11.458937,14.051969,2020-10-21 00:00:00.000
11.5221,13.68558,2020-11-03 00:00:00.000
11.103593,13.712982,2020-11-08 00:00:00.000
11.25,13.416667,2020-11-10 00:00:00.000
11.339547,13.564416,2020-11-10 00:00:00.000
11.474551,13.815164,2020-11-11 00:00:00.000
11.25,13.416667,2020-11-14 00:00:00.000
11.755521,13.106469,2020-11-15 00:00:00.000
11.342091,13.980337,2020-11-15 00:00:00.000
11.25,13.416667,2020-11-19 00:00:00.000
11.46991,13.75786,2020-11-21 00:00:00.000
11.5,13.0,2020-11-24 00:00:00.000
11.458937,14.051969,2020-11-27 00:00:00.000
11.134722,13.876944,2020-11-27 00:00:00.000
11.306718,13.514184,2020-11-30 00:00:00.000
11.707381,13.708122,2020-11-30 00:00:00.000
11.306718,13.514184,2020-12-01 00:00:00.000
11.724675,13.726295,2020-12-02 00:00:00.000
10.78296,13.30998,2020-12-05 00:00:00.000
12.17309,12.63114,2020-12-06 00:00:00.000
11.913771,13.621953,2020-12-07 00:00:00.000
11.52059,14.09661,2020-12-07 00:00:00.000
11.339916,13.796287,2020-12-08 00:00:00.000
11.226071,13.783778,2020-12-08 00:00:00.000
11.339547,13.564416,2020-12-10 00:00:00.000
11.306718,13.514184,2020-12-28 00:00:00.000
10.86583,12.84702,2021-01-03 00:00:00.000
11.37448,14.01769,2021-01-03 00:00:00.000
10.52507,13.13174,2021-01-05 00:00:00.000
11.25,13.416667,2021-01-06 00:00:00.000
10.8856,12.70429,2021-01-14 00:00:00.000
11.52059,14.09661,2021-01-14 00:00:00.000
11.189764,13.911289,2021-01-20 00:00:00.000
11.5,13.0,2021-01-25 00:00:00.000
11.25,13.416667,2021-01-28 00:00:00.000
11.157036,13.734479,2021-01-29 00:00:00.000
11.25,13.416667,2021-02-08 00:00:00.000
11.391314,13.764031,2021-02-09 00:00:00.000
11.103593,13.712983,2021-02-12 00:00:00.000
11.84644,13.160274,2021-02-23 00:00:00.000
10.60371,13.03029,2021-03-06 00:00:00.000
11.103593,13.712983,2021-03-23 00:00:00.000
11.339547,13.564416,2021-03-27 00:00:00.000
10.987943,12.787677,2021-03-27 00:00:00.000
10.761646,12.880567,2021-03-27 00:00:00.000
11.25,13.416667,2021-03-31 00:00:00.000
11.103593,13.712983,2021-04-04 00:00:00.000
11.255863,14.152438,2021-04-05 00:00:00.000
11.755521,13.106469,2021-04-10 00:00:00.000
11.84644,13.160274,2021-05-11 00:00:00.000
11.3548,14.21296,2021-06-20 00:00:00.000
11.46991,13.75786,2021-10-18 00:00:00.000
11.10465,13.803617,2021-12-08 00:00:00.000
11.691757,13.222078,2022-01-10 00:00:00.000
11.405957,13.39628,2022-05-14 00:00:00.000
11.52059,14.09661,2022-06-12 00:00:00.000
11.52059,14.09661,2022-08-02 00:00:00.000
11.5221,13.68558,2022-08-05 00:00:00.000
11.52059,14.09661,2022-09-01 00:00:00.000
11.25,13.416667,2022-09-02 00:00:00.000
11.255863,14.152438,2022-09-09 00:00:00.000
11.09826,12.76417,2022-09-20 00:00:00.000
11.691757,13.222078,2022-09-21 00:00:00.000
11.52059,14.09661,2022-09-29 00:00:00.000
11.32643,13.96658,2022-10-27 00:00:00.000
11.92543,13.60269,2022-11-11 00:00:00.000
11.255863,14.152438,2022-11-16 00:00:00.000
11.25,13.416667,2022-12-21 00:00:00.000
11.25,13.416667,2022-12-25 00:00:00.000
11.52059,14.09661,2022-12-25 00:00:00.000
11.52059,14.09661,2023-01-01 00:00:00.000
11.046388,13.751003,2023-01-21 00:00:00.000
11.405957,13.39628,2023-01-25 00:00:00.000
11.405957,13.39628,2023-01-27 00:00:00.000
11.52059,14.09661,2023-01-31 00:00:00.000
10.170877,13.385249,2023-02-13 00:00:00.000
11.226071,13.783778,2023-03-18 00:00:00.000
11.16667,13.41667,2023-03-24 00:00:00.000
11.37265,13.65412,2023-03-27 00:00:00.000
11.226071,13.783778,2023-04-04 00:00:00.000
11.226071,13.783778,2023-04-10 00:00:00.000
11.25,13.416667,2023-04-17 00:00:00.000
11.189764,13.911289,2023-05-18 00:00:00.000
11.84644,13.160274,2023-05-31 00:00:00.000
11.103593,13.712983,2023-06-06 00:00:00.000
11.046388,13.751003,2023-06-09 00:00:00.000
10.170877,13.385249,2023-06-20 00:00:00.000
11.572354,13.536488,2023-06-28 00:00:00.000
11.046388,13.751003,2023-07-04 00:00:00.000
11.084088,13.791162,2023-08-25 00:00:00.000
11.047941,13.790643,2023-11-02 00:00:00.000
11.019295,13.735284,2023-11-24 00:00:00.000
11.226071,13.783778,2024-03-24 00:00:00.000
11.226071,13.783778,2024-04-05 00:00:00.000
11.046388,13.751003,2024-04-06 00:00:00.000
11.476757,13.982211,2024-04-06 00:00:00.000
11.084088,13.791162,2024-05-03 00:00:00.000
11.226071,13.783778,2024-05-11 00:00:00.000
11.25,13.416667,2024-05-13 00:00:00.000
11.134722,13.876944,2024-06-18 00:00:00.000
11.084088,13.791162,2024-07-03 00:00:00.000
11.047941,13.790643,2024-07-03 00:00:00.000
11.461269,13.818763,2024-07-06 00:00:00.000
11.226071,13.783778,2024-07-22 00:00:00.000
10.170877,13.385249,2024-08-02 00:00:00.000
11.461269,13.818763,2024-08-17 00:00:00.000
11.132131,13.832315,2024-09-01 00:00:00.000
11.046388,13.751003,2024-09-03 00:00:00.000
11.132131,13.832315,2024-09-13 00:00:00.000
11.01838,13.64683,2024-09-21 00:00:00.000
11.134722,13.876944,2024-09-27 00:00:00.000
11.14164,13.77493,2024-10-01 00:00:00.000
12.96309,13.60899,2024-10-31 00:00:00.000
11.189764,13.911289,2024-11-25 00:00:00.000
13.09969,12.1079,2003-12-22 00:00:00.000
13.09969,12.1079,2004-01-01 00:00:00.000
11.747,11.9608,2004-01-02 00:00:00.000
11.225802,12.814114,2004-01-05 00:00:00.000
11.5221,13.68558,2004-09-20 00:00:00.000
11.103593,13.712982,2004-09-20 00:00:00.000
10.170877,13.385249,2004-09-23 00:00:00.000
12.07872,14.45192,2004-10-08 00:00:00.000
11.84644,13.160274,2011-07-23 00:00:00.000
11.84644,13.160274,2011-08-04 00:00:00.000
11.84644,13.160274,2011-08-06 00:00:00.000
10.61285,12.19458,2011-08-10 00:00:00.000
10.61285,12.19458,2011-09-02 00:00:00.000
11.84644,13.160274,2011-12-13 00:00:00.000
13.27368,13.803,2012-02-15 00:00:00.000
10.18948,12.52765,2017-11-23 00:00:00.000
9.86975,13.2048,2020-06-02 00:00:00.000
12.871,11.0482,2022-01-22 00:00:00.000
11.92543,13.60269,2022-03-22 00:00:00.000
10.845019,12.75177,2022-06-30 00:00:00.000
11.15604,12.75758,2022-11-17 00:00:00.000
12.015044,13.832144,2023-12-26 00:00:00.000
11.5221,13.68558,2015-03-14 00:00:00.000
12.37066,14.21731,2015-03-18 00:00:00.000
12.37066,14.21731,2015-03-19 00:00:00.000
12.27156,14.166693,2015-03-19 00:00:00.000
13.09771,12.4952,2015-03-24 00:00:00.000
11.103593,13.712982,2015-03-25 00:00:00.000
10.90484,12.08863,2015-03-27 00:00:00.000
11.10632,11.37377,2015-03-28 00:00:00.000
11.724167,13.284722,2015-04-03 00:00:00.000
11.691757,13.222078,2015-04-04 00:00:00.000
10.46458,12.418,2015-04-05 00:00:00.000
10.74025,13.21742,2015-04-09 00:00:00.000
10.90484,12.08863,2015-04-09 00:00:00.000
11.103593,13.712982,2015-04-15 00:00:00.000
11.7091,11.0694,2015-04-20 00:00:00.000
12.36532,13.8293,2015-04-23 00:00:00.000
11.25,13.416667,2015-04-26 00:00:00.000
11.485897,12.258713,2015-04-27 00:00:00.000
11.69475,12.58074,2015-04-28 00:00:00.000
11.8072,12.4909,2015-04-28 00:00:00.000
10.66611,12.54459,2015-05-06 00:00:00.000
11.778008,13.173047,2015-05-13 00:00:00.000
11.691757,13.222078,2015-05-13 00:00:00.000
11.103593,13.712983,2015-05-13 00:00:00.000
12.67863,13.60792,2015-05-13 00:00:00.000
10.77813,12.23147,2015-05-14 00:00:00.000
9.333333,12.5,2015-05-14 00:00:00.000
12.36532,13.8293,2015-05-15 00:00:00.000
11.747,11.9608,2015-05-16 00:00:00.000
10.85219,13.54889,2015-05-16 00:00:00.000
10.86645,13.51872,2015-05-17 00:00:00.000
10.41452,12.56634,2015-05-19 00:00:00.000
10.83642,12.7705,2015-05-21 00:00:00.000
10.63582,12.8782,2015-05-21 00:00:00.000
10.79942,13.4622,2015-05-22 00:00:00.000
12.499,12.7848,2015-05-23 00:00:00.000
10.4884,12.4197,2015-05-29 00:00:00.000
11.84644,13.160274,2015-05-30 00:00:00.000
11.84644,13.160274,2015-05-31 00:00:00.000
11.84644,13.160274,2015-06-02 00:00:00.000
11.84644,13.160274,2015-06-03 00:00:00.000
9.2,12.48333,2015-06-04 00:00:00.000
11.84644,13.160274,2015-06-06 00:00:00.000
12.67863,13.60792,2015-06-07 00:00:00.000
10.76891,13.14579,2015-06-08 00:00:00.000
11.149056,12.668762,2015-06-09 00:00:00.000
11.09826,12.76417,2015-06-09 00:00:00.000
11.7091,11.0694,2015-06-15 00:00:00.000
11.84644,13.160274,2015-06-22 00:00:00.000
10.582332,12.43328,2015-06-22 00:00:00.000
10.579372,12.43842,2015-06-23 00:00:00.000
11.34973,11.80804,2015-06-23 00:00:00.000
11.755521,13.106469,2015-06-27 00:00:00.000
12.63745,13.6856,2015-06-30 00:00:00.000
12.92475,13.56617,2015-07-01 00:00:00.000
11.724167,13.284722,2015-07-02 00:00:00.000
10.73115,12.14626,2015-07-02 00:00:00.000
11.58605,13.00278,2015-07-02 00:00:00.000
10.73798,13.13072,2015-07-03 00:00:00.000
11.84644,13.160274,2015-07-03 00:00:00.000
11.7091,11.0694,2015-07-05 00:00:00.000
10.73798,13.13072,2015-07-05 00:00:00.000
11.7593,12.2561,2015-07-10 00:00:00.000
12.37066,14.21731,2015-07-10 00:00:00.000
12.92475,13.56617,2015-07-10 00:00:00.000
12.67863,13.60792,2015-07-10 00:00:00.000
11.84644,13.160274,2015-07-11 00:00:00.000
11.83022,12.63067,2015-07-13 00:00:00.000
13.09771,12.4952,2015-07-14 00:00:00.000
11.7593,12.2561,2015-07-14 00:00:00.000
13.09466,13.82343,2015-07-14 00:00:00.000
11.758727,12.230098,2015-07-14 00:00:00.000
10.98267,13.66066,2015-07-15 00:00:00.000
11.03609,13.71627,2015-07-15 00:00:00.000
11.747,11.9608,2015-07-17 00:00:00.000
10.4331,12.24682,2015-07-17 00:00:00.000
10.90484,12.08863,2015-07-20 00:00:00.000
10.72037,12.15927,2015-07-22 00:00:00.000
10.78296,13.30998,2015-07-24 00:00:00.000
10.7606,13.31432,2015-07-24 00:00:00.000
11.747,11.9608,2015-07-26 00:00:00.000
10.74025,13.21742,2015-07-28 00:00:00.000
11.38333,11.96667,2015-07-29 00:00:00.000
11.84644,13.160274,2015-07-31 00:00:00.000
12.96284,10.78345,2015-07-31 00:00:00.000
10.826986,13.339133,2015-08-02 00:00:00.000
10.85219,13.54889,2015-08-02 00:00:00.000
10.941184,13.593701,2015-08-02 00:00:00.000
10.798045,13.571345,2015-08-02 00:00:00.000
11.84644,13.160274,2015-08-02 00:00:00.000
10.708016,13.43854,2015-08-02 00:00:00.000
12.84661,13.66632,2015-08-04 00:00:00.000
13.09466,13.82343,2015-08-04 00:00:00.000
11.10842,11.51935,2015-08-05 00:00:00.000
10.810416,12.45449,2015-08-09 00:00:00.000
11.84644,13.160274,2015-08-11 00:00:00.000
10.810416,12.45449,2015-08-11 00:00:00.000
11.38333,11.96667,2015-08-13 00:00:00.000
13.09771,12.4952,2015-08-17 00:00:00.000
12.03609,13.91815,2015-08-21 00:00:00.000
11.184898,12.878422,2015-08-25 00:00:00.000
11.747,11.9608,2015-08-25 00:00:00.000
11.3153,12.4742,2015-08-25 00:00:00.000
12.70365,13.21845,2015-08-28 00:00:00.000
12.73287,13.09868,2015-08-29 00:00:00.000
11.03609,13.71627,2015-08-30 00:00:00.000
11.09826,12.76417,2015-08-31 00:00:00.000
11.11273,13.61745,2015-08-31 00:00:00.000
11.84644,13.160274,2015-09-02 00:00:00.000
11.226071,13.783778,2015-09-02 00:00:00.000
11.14164,13.77493,2015-09-02 00:00:00.000
11.603451,13.488365,2015-09-03 00:00:00.000
10.98267,13.66066,2015-09-04 00:00:00.000
9.2,12.48333,2015-09-04 00:00:00.000
10.88942,13.62832,2015-09-04 00:00:00.000
12.94284,13.17831,2015-09-11 00:00:00.000
11.83022,12.63067,2015-09-18 00:00:00.000
11.84644,13.160274,2015-09-20 00:00:00.000
12.67863,13.60792,2015-09-20 00:00:00.000
11.603451,13.488365,2015-09-27 00:00:00.000
10.78254,13.35834,2015-10-01 00:00:00.000
10.79942,13.4622,2015-10-01 00:00:00.000
