Date of Survey,How was the location Accessed,Location Accessibility,Location_type,Population Category,New Location,State,State code,LGA,LGA code,Ward,Site Type,Site Classification,Site Name,Site ID (SSID),Site Status (if Camp),Latitude,Longitude,new_locations/Site_Class,Reasons of Displacement,Reason for Returning,Households,Individuals,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2025,# IDPS/RETURNEES/INTEGRATED/RESETTLED-INDs Arrival- in 2025,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2024_hh,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2024_ind,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2023_hh,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2023_ind,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2022_hh,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2022_ind,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2014_2021_hh,idps_Returnees_integrate_resettled_2014_2021_ind,Total_Arrival Year - Households,Total_Arrival Year -Individuals,Male Infants (<1 y),Female Infants (<1 y),Male Children (1-5 y),Female Children (1-5 y),Male Children (6-12 y),Female Children (6-12 y),Male Youth (13-17 y),Female Youth (13-17 y),Male Adults (18-59 y),Female Adults (18-59 y),Male Elderly (60 +y ),Female Elderly (60 +y ),Returnee Status,initially displaced Country,Initially displaced State,Initially displaced LGA,Initially displaced WARD,Majority Year of Returns (2025) - HH,Majority Year of Returns (2025) - IND,Majority Year of Returns (2024) - HH,Majority Year of Returns (2024) - IND,Majority Year of Returns (2023) - HH,Majority Year of Returns (2023) - IND,Majority Year of Returns (2022) - HH,Majority Year of Returns (2022) - IND,Majority Year of Returns (2014-2021) - HH,Majority Year of Returns (2014-2021) - IND
2025-03-17,remotely  phone call,,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Azur/Multe/Forfor,Returnees,Returnees,Azur,BO_R099,,11.04414,12.64592,Rural,Insurgency,Improved security,792,4117,0,0,0,0,21,84,0,0,771,4033,792,4117,40,59,229,326,449,668,422,512,527,811,30,44,IDP Returnee,Nigeria,Borno,Biu,Mandara Girau,0.0,0.0,0.0,0.0,21.0,84.0,0.0,0.0,771.0,4033.0
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Bego/Yerwa/Ngurna,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kalla,BO_H393,,11.17723,12.78599,Rural,Insurgency,,65,385,0,0,0,0,0,0,0,0,65,385,65,385,5,13,24,28,29,38,24,37,71,97,7,12,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,385.0
2025-03-17,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Bego/Yerwa/Ngurna,Returnees,Returnees,Kalla,BO_R100,,11.17229,12.78899,Rural,Insurgency,Improved security,193,949,0,0,0,0,6,21,2,7,185,921,193,949,19,26,46,94,66,86,58,64,153,281,22,34,IDP Returnee,Nigeria,Borno,Damboa,Damboa,0.0,0.0,0.0,0.0,6.0,21.0,2.0,7.0,185.0,921.0
2025-03-18,face to face,partial,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Hausari H. Community,BO_H091,,11.15117,12.75504,Rural,Insurgency,,1550,6809,0,0,0,0,0,0,10,77,1540,6732,1550,6809,240,259,360,424,248,432,259,233,1468,2678,82,126,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,77.0,1540.0,6732.0
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Damboa Central,BO_H092,,11.16223,12.75911,Rural,Insurgency,,2137,7873,10,41,0,0,5,37,12,62,2110,7733,2137,7873,228,302,654,762,530,682,401,499,1540,2064,91,120,IDPs,,,,,10.0,41.0,0.0,0.0,5.0,37.0,12.0,62.0,2110.0,7733.0
2025-03-15,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Abachari,BO_H389,,11.17156,12.75989,Rural,Insurgency,,4840,19518,0,0,0,0,0,0,15,79,4825,19439,4840,19518,699,826,1221,1414,1164,1472,961,1154,3832,5787,382,606,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,79.0,4825.0,19439.0
2025-03-18,face to face,partial,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Shuwari,BO_H390,,11.16193,12.76393,Rural,Insurgency,,417,1688,0,0,0,0,0,0,30,165,387,1523,417,1688,38,48,95,139,139,156,143,158,277,414,34,47,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,165.0,387.0,1523.0
2025-03-15,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kachalabulari Gana,BO_H392,,11.14439,12.75932,Rural,Insurgency,,425,1786,0,0,0,0,0,0,19,104,406,1682,425,1786,37,49,97,125,119,138,85,104,412,552,32,36,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,104.0,406.0,1682.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Damboa,Returnees,Returnees,Abatchari,BO_R101,,11.17158,12.75987,Rural,Insurgency,Improved security,602,2606,0,0,0,0,12,49,9,39,581,2518,602,2606,34,62,127,211,243,313,167,216,429,724,34,46,IDP Returnee,Nigeria,Borno,Maiduguri,Maisandari,0.0,0.0,0.0,0.0,12.0,49.0,9.0,39.0,581.0,2518.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Damboa,Returnees,Returnees,Damboa Central,BO_R102,,11.16225,12.75913,Rural,Insurgency,Improved security,1747,5799,0,0,0,0,8,32,0,0,1739,5767,1747,5799,47,92,182,265,475,643,624,843,848,1627,69,84,IDP Returnee,Nigeria,Borno,Maiduguri,Maisandari,0.0,0.0,0.0,0.0,8.0,32.0,0.0,0.0,1739.0,5767.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Damboa,Returnees,Returnees,Hausari Hc,BO_R103,,11.15115,12.76504,Rural,Insurgency,Improved security,1789,6419,0,0,0,0,0,0,0,0,1789,6419,1789,6419,128,156,386,487,571,781,474,597,1043,1625,72,99,IDP Returnee,Nigeria,Borno,Maiduguri,Maisandari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.0,6419.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Damboa,Returnees,Returnees,Kachalla Bukari Gana,BO_R104,,11.14434,12.74932,Rural,Insurgency,Improved security,112,551,0,0,0,0,6,29,0,0,106,522,112,551,12,24,35,55,46,58,34,42,82,126,16,21,IDP Returnee,Nigeria,Borno,Maiduguri,Maisandari,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0,106.0,522.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Damboa,Returnees,Returnees,Shuwari,BO_R105,,11.15192,12.76395,Rural,Insurgency,Improved security,303,1115,0,0,0,0,7,45,0,0,296,1070,303,1115,28,42,52,77,97,112,81,102,142,342,15,25,IDP Returnee,Nigeria,Borno,Maiduguri,Maisandari,0.0,0.0,0.0,0.0,7.0,45.0,0.0,0.0,296.0,1070.0
2025-03-15,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Planned,General Hospital Damboa,BO_S089,Formal,11.16636,12.75654,Rural,Insurgency,,2479,8167,4,12,42,221,0,0,189,733,2244,7201,2479,8167,164,185,508,578,363,415,296,318,2034,3064,102,140,IDPs,,,,,4.0,12.0,42.0,221.0,0.0,0.0,189.0,733.0,2244.0,7201.0
2025-03-17,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Planned,Central Primary School Damboa,BO_S090,Formal,11.16132,12.75653,Rural,Insurgency,,1186,4086,0,0,0,0,0,0,10,50,1176,4036,1186,4086,87,111,287,311,295,354,128,167,856,1262,104,124,IDPs,,,,,0.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,1176.0,4036.0
2025-03-17,face to face,partial,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Planned,Hausari Primary School Damboa,BO_S134,Formal,11.14815,12.75235,Rural,Insurgency,,687,2918,0,0,4,22,1,10,33,102,649,2784,687,2918,67,80,179,226,216,255,189,253,568,799,35,51,IDPs,,,,,0.0,0.0,4.0,22.0,1.0,10.0,33.0,102.0,649.0,2784.0
2025-03-15,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Planned,Abori Gate Camp,BO_S176,Formal,11.16781,12.76223,Rural,Insurgency,,1147,4304,0,0,1,4,21,67,15,48,1110,4185,1147,4304,83,114,409,489,378,388,289,274,690,1061,52,77,IDPs,,,,,0.0,0.0,1.0,4.0,21.0,67.0,15.0,48.0,1110.0,4185.0
2025-03-17,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Spontaneous,Mobile Clinic Camp,BO_S218,Informal,11.15373,12.76853,Rural,Insurgency,,20,107,0,0,0,0,0,0,0,0,20,107,20,107,4,6,8,10,7,12,4,7,13,26,4,6,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,107.0
2025-03-18,face to face,partial,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Planned,Estate Camp,BO_S220,Formal,11.14656,12.75599,Rural,Insurgency,,79,502,0,0,0,0,0,0,0,0,79,502,79,502,11,16,37,48,26,44,32,36,94,142,6,10,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,502.0
2025-03-15,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Spontaneous,Old Secetariat Camp,BO_S221,Informal,11.16283,12.7547,Rural,Insurgency,,74,399,0,0,0,0,0,0,0,0,74,399,74,399,8,13,26,32,39,53,32,36,59,89,4,8,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,399.0
2025-03-15,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Spontaneous,Upper Court Camp,BO_S222,Informal,11.16447,12.75875,Rural,Insurgency,,161,688,0,0,0,0,0,0,0,0,161,688,161,688,23,39,47,52,55,60,38,45,115,175,14,25,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,688.0
2025-03-17,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Spontaneous,Police Doki Camp,BO_S227,Informal,11.15796,12.75827,Rural,Insurgency,,13,85,0,0,0,0,0,0,0,0,13,85,13,85,2,3,7,8,5,6,4,6,11,30,1,2,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,85.0
2025-03-18,face to face,partial,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Planned,Low Cost Camp,BO_S259,Formal,11.17004,12.70484,Rural,Insurgency,,1789,8133,8,37,0,0,0,0,210,644,1571,7452,1789,8133,191,261,753,1008,716,707,474,583,1307,1925,94,114,IDPs,,,,,8.0,37.0,0.0,0.0,0.0,0.0,210.0,644.0,1571.0,7452.0
2025-03-17,face to face,partial,IDPs,IDPs in camp,no,Borno,NGA008,Damboa,NGA008007,Damboa,IDPs in camp,Planned,Unity Camp,BO_S283,Informal,11.16569,12.77527,Rural,Insurgency,,572,2440,0,0,6,24,0,0,10,34,556,2382,572,2440,53,79,191,255,225,262,178,191,392,519,42,53,IDPs,,,,,0.0,0.0,6.0,24.0,0.0,0.0,10.0,34.0,556.0,2382.0
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Gumsuri/Misakurbudu,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Garjan,BO_H093,,11.02295,12.79515,Rural,Insurgency,,1224,6294,0,0,0,0,0,0,0,0,1224,6294,1224,6294,104,136,255,426,366,523,249,423,1273,2395,65,79,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,6294.0
2025-03-15,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Gumsuri/Misakurbudu,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Gumsuri,BO_H094,,11.05478,12.8196,Rural,Insurgency,,1250,6671,0,0,0,0,0,0,0,0,1250,6671,1250,6671,140,155,619,824,504,624,343,445,1357,1499,72,89,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,451.0,2364.0
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Gumsuri/Misakurbudu,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Wavi,BO_H095,,10.9992,12.78367,Rural,Insurgency,,1284,6703,0,0,0,0,0,0,0,0,1284,6703,1284,6703,65,85,266,345,422,584,415,563,1326,2481,67,84,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0,6703.0
2025-03-19,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Gumsuri/Misakurbudu,Returnees,Returnees,Garjam,BO_R106,,11.02298,12.79517,Rural,Insurgency,Improved security,301,1723,6,34,13,68,10,42,0,0,272,1579,301,1723,44,78,91,143,141,188,116,153,258,430,32,49,IDP Returnee,Nigeria,Borno,Damboa,Damboa,6.0,34.0,13.0,68.0,10.0,42.0,0.0,0.0,272.0,1579.0
2025-03-17,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Gumsuri/Misakurbudu,Returnees,Returnees,Gumsuri,BO_R107,,11.05807,12.80824,Rural,Insurgency,Improved security,257,1540,0,0,10,67,13,52,0,0,234,1421,257,1540,31,47,64,93,171,225,124,189,172,369,22,33,IDP Returnee,Nigeria,Borno,Damboa,Damboa,0.0,0.0,10.0,67.0,13.0,52.0,0.0,0.0,234.0,1421.0
2025-03-17,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Gumsuri/Misakurbudu,Returnees,Returnees,Wavi,BO_R108,,10.9996,12.78369,Rural,Insurgency,Improved security,151,959,4,27,10,62,6,32,0,0,131,838,151,959,26,39,58,65,75,96,59,83,158,246,22,32,IDP Returnee,Nigeria,Borno,Damboa,Gumsuri/Misakurbudu,4.0,27.0,10.0,62.0,6.0,32.0,0.0,0.0,131.0,838.0
2025-03-18,face to face,partial,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kirkasama,BO_H391,,11.15866,12.74846,Rural,Insurgency,,30,187,0,0,0,0,0,0,0,0,30,187,30,187,4,8,8,10,15,20,11,17,34,53,2,5,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,187.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kachalabulari Kura,BO_H394,,11.14588,12.76624,Rural,Insurgency,,427,2206,4,21,0,0,0,0,0,0,423,2185,427,2206,43,56,155,218,214,225,148,171,341,551,32,52,IDPs,,,,,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,2185.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Alingwari,BO_H463,,11.13735,12.74988,Rural,Insurgency,,48,303,0,0,0,0,0,0,0,0,48,303,48,303,9,14,19,27,27,38,12,20,46,80,4,7,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,303.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Nzuda,BO_H466,,11.12105,12.17373,Rural,Insurgency,,637,3440,0,0,0,0,0,0,0,0,637,3440,637,3440,37,54,148,189,235,326,415,473,622,870,25,46,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,3440.0
2025-03-18,face to face,partial,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Ajimari,BO_H499,,11.12434,12.75379,Rural,Insurgency,,76,452,0,0,0,0,0,0,0,0,76,452,76,452,14,26,24,36,29,38,25,44,75,117,9,15,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,452.0
2025-03-18,face to face,partial,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Imeri,BO_H500,,11.12773,12.74337,Rural,Insurgency,,57,317,0,0,0,0,0,0,0,0,57,317,57,317,9,12,18,33,29,41,17,25,47,74,4,8,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,317.0
2025-03-18,remotely  phone call,,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Mairi Gana,BO_H549,,11.09849,12.74725,Rural,Insurgency,,39,274,0,0,0,0,0,0,0,0,39,274,39,274,10,13,19,28,24,32,15,18,42,61,4,8,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,274.0
2025-03-18,remotely  phone call,,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Mulaharam B.,BO_H550,,11.03822,12.7569,Rural,Insurgency,,134,794,0,0,0,0,0,0,0,0,134,794,134,794,15,25,32,44,52,64,40,71,139,279,12,21,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,794.0
2025-03-17,remotely  phone call,,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Mulaharam A.,BO_H551,,11.04338,12.75216,Rural,Insurgency,,155,1006,0,0,0,0,0,0,0,0,155,1006,155,1006,36,53,53,82,58,92,89,104,163,230,19,27,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1006.0
2025-03-18,remotely  phone call,,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Nzuda Sumsuma,BO_H552,,11.06233,12.75224,Rural,Insurgency,,63,405,0,0,0,0,0,0,0,0,63,405,63,405,13,16,28,39,26,41,36,47,52,79,10,18,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,405.0
2025-03-18,remotely  phone call,,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Ndabang,BO_H553,,11.11003,12.75085,Rural,Insurgency,,28,195,0,0,0,0,0,0,0,0,28,195,28,195,4,8,14,22,21,22,8,13,31,42,4,6,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,195.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Ajimari,BO_R109,,11.12432,12.75649,Rural,Insurgency,Improved security,54,401,0,0,0,0,0,0,0,0,54,401,54,401,14,18,29,38,24,36,26,44,47,90,13,22,IDP Returnee,Nigeria,Borno,Damboa,Nguda / Wuyaram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,401.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Ali  Ngwari,BO_R110,,11.13732,12.74986,Rural,Insurgency,Improved security,63,455,0,0,0,0,0,0,0,0,63,455,63,455,16,22,32,44,32,53,36,38,63,90,10,19,IDP Returnee,Nigeria,Borno,Damboa,Nguda / Wuyaram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,455.0
2025-03-17,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Imeri,BO_R111,,11.12771,12.74335,Rural,Insurgency,Improved security,57,315,0,0,0,0,0,0,0,0,57,315,57,315,5,8,29,36,26,33,26,22,55,66,4,5,IDP Returnee,Nigeria,Borno,Damboa,Nguda / Wuyaram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,315.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Kachallabulari  Kuri,BO_R112,,11.14586,12.76026,Rural,Insurgency,Improved security,670,2707,0,0,0,0,7,23,0,0,663,2684,670,2707,37,48,119,138,221,302,173,227,544,813,31,54,IDP Returnee,Nigeria,Borno,Damboa,Nguda / Wuyaram,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,663.0,2684.0
2025-03-17,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Karkasama,BO_R113,,11.15864,12.78646,Rural,Insurgency,Improved security,22,161,0,0,0,0,0,0,0,0,22,161,22,161,5,8,10,15,12,16,8,11,24,42,4,6,IDP Returnee,Nigeria,Borno,Damboa,Nguda / Wuyaram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,161.0
2025-03-17,face to face,partial,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Mairi Gana,BO_R114,,11.0985,12.74727,Rural,Insurgency,Improved security,46,309,0,0,0,0,0,0,0,0,46,309,46,309,6,12,20,31,27,42,14,27,41,74,6,9,IDP Returnee,Nigeria,Borno,Damboa,Nguda / Wuyaram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,309.0
2025-03-18,remotely  phone call,,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Mulaharam A,BO_R115,,11.03812,12.75682,Rural,Insurgency,Improved security,124,734,0,0,0,0,0,0,0,0,124,734,124,734,31,38,49,58,45,56,26,37,132,211,23,28,IDP Returnee,Nigeria,Borno,Damboa,Nguda / Wuyaram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,734.0
2025-03-17,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Mulaharam B,BO_R116,,11.045618,12.75215,Rural,Insurgency,Improved security,84,538,0,0,0,0,0,0,0,0,84,538,84,538,17,24,31,51,33,57,27,35,96,145,8,14,IDP Returnee,Nigeria,Borno,Damboa,Nguda / Wuyaram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,538.0
2025-03-17,face to face,partial,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Ndabang,BO_R117,,11.11006,12.76085,Rural,Insurgency,Improved security,37,252,0,0,0,0,0,0,0,0,37,252,37,252,5,11,16,24,21,31,13,14,42,65,3,7,IDP Returnee,Nigeria,Borno,Damboa,Nguda / Wuyaram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,252.0
2025-03-18,remotely  phone call,,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Nzada,BO_R118,,11.1458,12.76024,Rural,Insurgency,Improved security,467,2848,0,0,10,52,3,12,0,0,454,2784,467,2848,35,64,129,236,245,316,168,215,543,817,34,46,IDP Returnee,Nigeria,Borno,Damboa,Nguda / Wuyaram,0.0,0.0,10.0,52.0,3.0,12.0,0.0,0.0,454.0,2784.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Damboa,NGA008007,Nguda / Wuyaram,Returnees,Returnees,Nzuda Sumsama,BO_R119,,11.06231,12.75214,Rural,Insurgency,Improved security,85,553,0,0,0,0,0,0,0,0,85,553,85,553,16,30,34,50,37,55,35,51,96,113,12,24,IDP Returnee,Nigeria,Borno,Damboa,Wawa / Korede,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,553.0
2025-03-20,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Dikwa,NGA008008,Dikwa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kanumburi Jaja,BO_H098,,12.035292,13.917138,Rural,Insurgency,,449,2435,4,25,23,121,63,344,42,229,317,1716,449,2435,55,67,230,281,208,255,143,174,427,522,33,40,IDPs,,,,,,,,,,,,,,
2025-03-20,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Dikwa,NGA008008,Dikwa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kanumburi Gana,BO_H099,,12.037866,13.917886,Rural,Insurgency,,310,1586,2,12,21,116,24,121,26,134,237,1203,310,1586,36,43,150,183,135,166,93,113,279,340,22,26,IDPs,,,,,,,,,,,,,,
2025-03-20,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Dikwa,NGA008008,Dikwa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Bulabulin Dikwapra,BO_H100,,12.03934,13.90714,Rural,Insurgency,,1049,5195,7,45,89,448,143,706,48,235,762,3761,1049,5195,117,143,491,600,444,543,304,371,912,1114,70,86,IDPs,,,,,,,,,,,,,,
2025-03-20,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Dikwa,NGA008008,Dikwa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Chingo Zarma,BO_H101,,12.036795,13.917202,Rural,Insurgency,,876,4656,40,207,40,204,80,425,119,637,597,3183,876,4656,105,128,440,538,398,487,272,332,817,999,63,77,IDPs,,,,,,,,,,,,,,
2025-03-20,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Dikwa,NGA008008,Dikwa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Shuwari,BO_H102,,12.039738,13.922611,Rural,Insurgency,,693,4101,0,0,74,388,0,0,126,756,493,2957,693,4101,92,113,387,474,351,428,240,293,720,879,56,68,IDPs,,,,,,,,,,,,,,
